"seccion","munn.x","edon.x","edo","disfed1979","disfed1997","disfed2006","disfed2018","disloc2018","disloc1996","X","edon.y","munn.y","escenario1","escenario2","escenario3","panal_clv1","panal_cnv1","pes_clv1","pes_iee1","pri_clv1","pvem_clv1","morena_clv2","panal_clv2","pan_cnv2","pes_clv2","prd_clv2","prd_cnv2","prd_iee2","pri_clv2","pri_clv2.1","esc1_panalCLV1","esc1_panalCNV1","esc1_pesCLV1","esc1_pesIEE1","esc1_priCLV1","esc1_pvemCLV1","esc2_morCLV2","esc2_panalCLV2","esc2_panCNV2","esc2_pesCLV2","esc2_prdCLV2","esc2_prdCNV2","esc2_prdIEE2","esc2_priCLV2","esc2_priCLV2.1","E1","dsiE1_E3"
3642,60,15,"mex",28,30,30,29,25,32,3610,15,60,21,20,20,21,21,21,21,20,23,37,20,16,21,21,21,20,20,20,1,1,1,1,0,0,0,1,0,0,0,0,1,1,1,21,1
3643,60,15,"mex",28,30,30,29,25,32,3611,15,60,21,20,20,21,21,21,21,20,23,37,20,16,21,21,20,20,20,20,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,21,1
3644,60,15,"mex",28,29,30,29,25,32,3612,15,60,21,20,20,21,21,21,21,20,23,37,20,16,21,21,20,20,20,20,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,21,1
3645,60,15,"mex",28,29,30,29,25,32,3613,15,60,21,20,20,21,21,21,21,20,23,37,20,16,21,21,20,20,20,20,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,21,1
3646,60,15,"mex",28,29,30,29,25,32,3614,15,60,21,20,20,21,21,21,21,20,23,37,20,16,21,21,20,20,20,20,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,21,1
3647,60,15,"mex",28,29,30,29,25,32,3615,15,60,21,20,20,21,21,21,21,20,23,37,20,16,21,21,20,20,20,20,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,21,1
3648,60,15,"mex",28,29,30,29,25,32,3616,15,60,21,20,20,21,21,21,21,20,23,37,20,16,21,21,20,20,20,20,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,21,1
3649,60,15,"mex",28,29,30,29,25,32,3617,15,60,21,20,20,21,21,21,21,20,23,37,20,16,21,21,20,20,20,20,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,21,1
3650,60,15,"mex",29,31,31,31,41,41,3618,15,60,20,21,21,20,20,22,22,21,21,36,21,17,22,19,21,18,21,21,1,1,0,0,0,0,0,1,0,0,0,1,0,1,1,20,1
3651,60,15,"mex",29,31,31,31,41,41,3619,15,60,20,21,21,20,20,22,22,21,21,36,21,17,22,19,21,18,21,21,1,1,0,0,0,0,0,1,0,0,0,1,0,1,1,20,1
3652,60,15,"mex",29,31,31,31,41,41,3620,15,60,20,21,21,20,20,22,22,21,21,36,21,17,22,19,21,18,21,21,1,1,0,0,0,0,0,1,0,0,0,1,0,1,1,20,1
3653,60,15,"mex",29,31,31,31,41,41,3621,15,60,20,21,21,20,20,22,22,21,21,36,21,17,22,19,21,18,21,21,1,1,0,0,0,0,0,1,0,0,0,1,0,1,1,20,1
3654,60,15,"mex",29,31,31,31,41,41,3622,15,60,20,21,21,20,20,22,22,21,21,36,21,17,22,19,21,18,21,21,1,1,0,0,0,0,0,1,0,0,0,1,0,1,1,20,1
3655,60,15,"mex",29,31,31,31,41,41,3623,15,60,20,21,21,20,20,22,22,21,21,36,21,17,22,19,21,18,21,21,1,1,0,0,0,0,0,1,0,0,0,1,0,1,1,20,1
3656,60,15,"mex",29,31,31,31,41,41,3624,15,60,20,21,21,20,20,22,22,21,21,36,21,17,22,19,21,18,21,21,1,1,0,0,0,0,0,1,0,0,0,1,0,1,1,20,1
3657,60,15,"mex",29,31,31,31,41,41,3625,15,60,20,21,21,20,20,22,22,21,21,36,21,17,22,19,21,18,21,21,1,1,0,0,0,0,0,1,0,0,0,1,0,1,1,20,1
3658,60,15,"mex",29,31,31,31,41,41,3626,15,60,20,21,21,20,20,22,22,21,21,36,21,17,22,19,21,18,21,21,1,1,0,0,0,0,0,1,0,0,0,1,0,1,1,20,1
3659,60,15,"mex",29,31,31,31,41,41,3627,15,60,20,21,21,20,20,22,22,21,21,36,21,17,22,19,21,18,21,21,1,1,0,0,0,0,0,1,0,0,0,1,0,1,1,20,1
3660,60,15,"mex",29,31,31,31,41,41,3628,15,60,20,21,21,20,20,22,22,21,21,36,21,17,22,19,21,18,21,21,1,1,0,0,0,0,0,1,0,0,0,1,0,1,1,20,1
3661,60,15,"mex",29,31,31,31,41,41,3629,15,60,20,21,21,20,20,22,22,21,21,36,21,17,22,19,21,18,21,21,1,1,0,0,0,0,0,1,0,0,0,1,0,1,1,20,1
3662,60,15,"mex",29,31,31,31,41,41,3630,15,60,20,21,21,20,20,22,22,21,21,36,21,17,22,19,21,18,21,21,1,1,0,0,0,0,0,1,0,0,0,1,0,1,1,20,1
3663,60,15,"mex",29,31,31,31,41,41,3631,15,60,20,21,21,20,20,22,22,21,21,36,21,17,22,19,21,18,21,21,1,1,0,0,0,0,0,1,0,0,0,1,0,1,1,20,1
3664,60,15,"mex",29,31,31,31,41,41,3632,15,60,20,21,21,20,20,22,22,21,21,36,21,17,22,19,21,18,21,21,1,1,0,0,0,0,0,1,0,0,0,1,0,1,1,20,1
3665,60,15,"mex",29,31,31,31,41,41,3633,15,60,20,21,21,20,20,22,22,21,21,36,21,17,22,19,21,18,21,21,1,1,0,0,0,0,0,1,0,0,0,1,0,1,1,20,1
3666,60,15,"mex",29,31,31,31,41,41,3634,15,60,20,21,21,20,20,22,22,21,21,36,21,17,22,19,21,18,21,21,1,1,0,0,0,0,0,1,0,0,0,1,0,1,1,20,1
3667,60,15,"mex",29,31,31,31,41,41,3635,15,60,20,21,21,20,20,22,22,21,21,36,21,17,22,19,21,18,21,21,1,1,0,0,0,0,0,1,0,0,0,1,0,1,1,20,1
3668,60,15,"mex",29,31,31,31,41,41,3636,15,60,20,21,21,20,20,22,22,21,21,36,21,17,22,19,21,18,21,21,1,1,0,0,0,0,0,1,0,0,0,1,0,1,1,20,1
3669,60,15,"mex",29,31,31,31,41,41,3637,15,60,20,21,21,20,20,22,22,21,21,36,21,17,22,19,21,18,21,21,1,1,0,0,0,0,0,1,0,0,0,1,0,1,1,20,1
3670,60,15,"mex",29,31,31,31,41,41,3638,15,60,20,21,21,20,20,22,22,21,21,36,21,17,22,22,19,21,21,21,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,20,1
3671,60,15,"mex",29,31,31,31,41,41,3639,15,60,20,21,21,20,20,22,22,21,21,36,21,17,22,22,19,21,21,21,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,20,1
3672,60,15,"mex",29,31,31,31,41,41,3640,15,60,20,21,21,20,20,22,22,21,21,36,21,17,22,22,19,21,21,21,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,20,1
3673,60,15,"mex",29,31,31,31,41,41,3641,15,60,20,21,21,20,20,22,22,21,21,36,21,17,22,22,19,21,21,21,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,20,1
3674,60,15,"mex",29,31,31,31,41,41,3642,15,60,20,21,21,20,20,22,22,21,21,36,21,17,22,22,19,21,21,21,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,20,1
3675,60,15,"mex",29,31,31,31,41,41,3643,15,60,20,21,21,20,20,22,22,21,21,36,21,17,22,22,19,21,21,21,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,20,1
3676,60,15,"mex",29,31,31,31,41,41,3644,15,60,20,21,21,20,20,22,22,21,21,36,21,17,22,22,19,21,21,21,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,20,1
3677,60,15,"mex",29,31,31,31,41,41,3645,15,60,20,21,21,20,20,22,22,21,21,36,21,17,22,22,19,21,21,21,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,20,1
3678,60,15,"mex",29,31,31,31,41,41,3646,15,60,20,21,21,20,20,22,22,21,21,36,21,17,22,22,19,21,21,21,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,20,1
3679,60,15,"mex",29,31,31,31,41,41,3647,15,60,20,21,21,20,20,22,22,21,21,36,21,17,22,22,19,21,21,21,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,20,1
3680,60,15,"mex",29,31,31,31,41,41,3648,15,60,20,21,21,20,20,22,22,21,21,36,21,17,22,22,19,18,21,21,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,20,1
3681,60,15,"mex",29,31,31,31,41,41,3649,15,60,20,21,21,20,20,22,22,21,21,36,21,17,22,19,21,18,21,21,1,1,0,0,0,0,0,1,0,0,0,1,0,1,1,20,1
3682,60,15,"mex",29,31,31,31,41,41,3650,15,60,20,21,21,20,20,22,22,21,21,36,21,17,22,19,21,18,21,21,1,1,0,0,0,0,0,1,0,0,0,1,0,1,1,20,1
3683,60,15,"mex",29,31,31,31,41,41,3651,15,60,20,21,21,20,20,22,22,21,21,36,21,17,22,19,21,18,21,21,1,1,0,0,0,0,0,1,0,0,0,1,0,1,1,20,1
3684,60,15,"mex",29,31,31,31,41,41,3652,15,60,20,21,21,20,20,22,22,21,21,36,21,17,22,19,21,18,21,21,1,1,0,0,0,0,0,1,0,0,0,1,0,1,1,20,1
3685,60,15,"mex",29,31,31,31,41,41,3653,15,60,20,21,21,20,20,22,22,21,21,36,21,17,22,19,21,18,21,21,1,1,0,0,0,0,0,1,0,0,0,1,0,1,1,20,1
3686,60,15,"mex",29,31,31,31,41,41,3654,15,60,20,21,21,20,20,22,22,21,21,36,21,17,22,19,21,18,21,21,1,1,0,0,0,0,0,1,0,0,0,1,0,1,1,20,1
3687,60,15,"mex",29,31,31,31,41,41,3655,15,60,20,21,21,20,20,22,22,21,21,36,21,17,22,22,19,18,21,21,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,20,1
3688,60,15,"mex",29,31,31,31,41,41,3656,15,60,20,21,21,20,20,22,22,21,21,36,21,17,22,22,19,21,21,21,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,20,1
3689,60,15,"mex",29,31,31,31,41,41,3657,15,60,20,21,21,20,20,22,22,21,21,36,21,17,22,22,19,21,21,21,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,20,1
3690,60,15,"mex",29,31,31,31,41,41,3658,15,60,20,21,21,20,20,22,22,21,21,36,21,17,22,22,19,21,21,21,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,20,1
3691,60,15,"mex",29,31,31,31,41,41,3659,15,60,20,21,21,20,20,22,22,21,21,36,21,17,22,22,19,21,21,21,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,20,1
3692,60,15,"mex",29,31,31,31,41,41,3660,15,60,20,21,21,20,20,22,22,21,21,36,21,17,22,22,19,21,21,21,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,20,1
3693,60,15,"mex",29,31,31,31,41,41,3661,15,60,20,21,21,20,20,22,22,21,21,36,21,17,22,22,19,21,21,21,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,20,1
3694,60,15,"mex",29,31,31,31,41,41,3662,15,60,20,21,21,20,20,22,22,21,21,36,21,17,22,22,19,21,21,21,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,20,1
3695,60,15,"mex",29,31,31,31,41,41,3663,15,60,20,21,21,20,20,22,22,21,21,36,21,17,22,22,19,21,21,21,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,20,1
3696,60,15,"mex",29,31,31,31,41,41,3664,15,60,20,21,21,20,20,22,22,21,21,36,21,17,22,22,19,21,21,21,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,20,1
3697,60,15,"mex",29,31,31,31,41,41,3665,15,60,20,21,21,20,20,22,22,21,21,36,21,17,22,22,19,21,21,21,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,20,1
3698,60,15,"mex",29,31,31,31,41,41,3666,15,60,20,21,21,20,20,22,22,21,21,36,21,17,22,22,19,21,21,21,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,20,1
3699,60,15,"mex",29,31,31,31,41,41,3667,15,60,20,21,21,20,20,22,22,21,21,36,21,17,22,22,19,21,21,21,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,20,1
3700,60,15,"mex",29,31,31,31,41,41,3668,15,60,20,21,21,20,20,22,22,21,21,36,21,17,22,22,19,21,21,21,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,20,1
3701,60,15,"mex",29,31,31,31,41,41,3669,15,60,20,21,21,20,20,22,22,21,21,36,21,17,22,22,19,21,21,21,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,20,1
3702,60,15,"mex",29,31,31,31,41,41,3670,15,60,20,21,21,20,20,22,22,21,21,36,21,17,22,22,19,21,21,21,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,20,1
3703,60,15,"mex",29,31,31,31,41,41,3671,15,60,20,21,21,20,20,22,22,21,21,36,21,17,22,22,19,21,21,21,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,20,1
3704,60,15,"mex",29,31,31,31,41,41,3672,15,60,20,21,21,20,20,22,22,21,21,36,21,17,22,22,19,21,21,21,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,20,1
3705,60,15,"mex",29,31,31,31,41,41,3673,15,60,20,21,21,20,20,22,22,21,21,36,21,17,22,19,21,18,21,21,1,1,0,0,0,0,0,1,0,0,0,1,0,1,1,20,1
3706,60,15,"mex",29,31,31,31,41,41,3674,15,60,20,21,21,20,20,22,22,21,21,36,21,17,22,19,21,18,21,21,1,1,0,0,0,0,0,1,0,0,0,1,0,1,1,20,1
3707,60,15,"mex",29,31,31,31,41,41,3675,15,60,20,21,21,20,20,22,22,21,21,36,21,17,22,19,21,18,21,21,1,1,0,0,0,0,0,1,0,0,0,1,0,1,1,20,1
3708,60,15,"mex",29,31,31,31,41,41,3676,15,60,20,21,21,20,20,22,22,21,21,36,21,17,22,19,21,18,21,21,1,1,0,0,0,0,0,1,0,0,0,1,0,1,1,20,1
3709,60,15,"mex",29,31,31,31,41,41,3677,15,60,20,21,21,20,20,22,22,21,21,36,21,17,22,19,21,18,21,21,1,1,0,0,0,0,0,1,0,0,0,1,0,1,1,20,1
3710,60,15,"mex",29,31,31,31,41,41,3678,15,60,20,21,21,20,20,22,22,21,21,36,21,17,22,19,21,18,21,21,1,1,0,0,0,0,0,1,0,0,0,1,0,1,1,20,1
3711,60,15,"mex",29,31,31,31,41,41,3679,15,60,20,21,21,20,20,22,22,21,21,36,21,17,22,22,19,21,21,21,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,20,1
3712,60,15,"mex",29,31,31,31,41,41,3680,15,60,20,21,21,20,20,22,22,21,21,36,21,17,22,22,19,21,21,21,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,20,1
3713,60,15,"mex",29,31,31,31,41,41,3681,15,60,20,21,21,20,20,22,22,21,21,36,21,17,22,22,19,21,21,21,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,20,1
3714,60,15,"mex",29,31,31,31,41,41,3682,15,60,20,21,21,20,20,22,22,21,21,36,21,17,22,22,19,21,21,21,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,20,1
3715,60,15,"mex",29,31,31,31,41,41,3683,15,60,20,21,21,20,20,22,22,21,21,36,21,17,22,22,19,21,21,21,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,20,1
3716,60,15,"mex",29,31,31,31,41,41,3684,15,60,20,21,21,20,20,22,22,21,21,36,21,17,22,22,19,21,21,21,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,20,1
3717,60,15,"mex",29,31,31,31,41,41,3685,15,60,20,21,21,20,20,22,22,21,21,36,21,17,22,22,19,21,21,21,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,20,1
3718,60,15,"mex",29,31,31,31,41,41,3686,15,60,20,21,21,20,20,22,22,21,21,36,21,17,22,22,19,21,21,21,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,20,1
3719,60,15,"mex",29,31,31,31,41,41,3687,15,60,20,21,21,20,20,22,22,21,21,36,21,17,22,22,19,21,21,21,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,20,1
3720,60,15,"mex",29,31,31,31,41,41,3688,15,60,20,21,21,20,20,22,22,21,21,36,21,17,22,19,21,18,21,21,1,1,0,0,0,0,0,1,0,0,0,1,0,1,1,20,1
3721,60,15,"mex",29,31,31,31,41,41,3689,15,60,20,21,21,20,20,22,22,21,21,36,21,17,22,22,19,21,21,21,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,20,1
3722,60,15,"mex",29,31,31,31,41,41,3690,15,60,20,21,21,20,20,22,22,21,21,36,21,17,22,22,19,21,21,21,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,20,1
3723,61,15,"mex",17,4,4,4,44,44,3691,15,61,45,45,42,45,45,45,45,45,45,39,42,41,45,45,42,43,45,42,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,45,1
3724,61,15,"mex",17,4,4,4,44,44,3692,15,61,45,45,42,45,45,45,45,45,45,39,42,41,45,45,42,43,45,42,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,45,1
3725,61,15,"mex",17,4,4,4,44,44,3693,15,61,45,45,42,45,45,45,45,45,45,39,42,41,45,45,42,43,45,42,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,45,1
3726,61,15,"mex",17,4,4,4,44,44,3694,15,61,45,45,42,45,45,45,45,45,45,39,42,41,45,45,42,43,45,42,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,45,1
3727,61,15,"mex",17,4,4,4,44,44,3695,15,61,45,45,42,45,45,45,45,45,45,39,42,41,45,45,42,43,45,42,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,45,1
3728,61,15,"mex",17,4,4,4,44,44,3696,15,61,45,45,42,45,45,45,45,45,45,39,42,41,45,45,42,43,45,42,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,45,1
3729,61,15,"mex",17,4,4,4,44,44,3697,15,61,45,45,42,45,45,45,45,45,45,39,42,41,45,45,42,43,45,42,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,45,1
3730,61,15,"mex",17,4,4,4,44,44,3698,15,61,45,45,42,45,45,45,45,45,45,39,42,41,45,45,42,43,45,42,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,45,1
3731,61,15,"mex",17,4,4,4,44,44,3699,15,61,45,45,42,45,45,45,45,45,45,39,42,41,45,45,42,43,45,42,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,45,1
3732,61,15,"mex",17,4,4,4,44,44,3700,15,61,45,45,42,45,45,45,45,45,45,39,42,41,45,45,42,43,45,42,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,45,1
3733,61,15,"mex",17,4,4,4,44,44,3701,15,61,45,45,42,45,45,45,45,45,45,39,42,41,45,45,42,43,45,42,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,45,1
3734,61,15,"mex",17,4,4,4,44,44,3702,15,61,45,45,42,45,45,45,45,45,45,39,42,41,45,45,42,43,45,42,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,45,1
3735,61,15,"mex",17,4,4,4,44,44,3703,15,61,45,45,42,45,45,45,45,45,45,39,42,41,45,45,42,43,45,42,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,45,1
3736,61,15,"mex",17,4,4,4,44,44,3704,15,61,45,45,42,45,45,45,45,45,45,39,42,41,45,45,42,43,45,42,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,45,1
3737,61,15,"mex",17,4,4,4,44,44,3705,15,61,45,45,42,45,45,45,45,45,45,39,42,41,45,45,42,43,45,42,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,45,1
3738,61,15,"mex",17,4,4,4,44,44,3706,15,61,45,45,42,45,45,45,45,45,45,39,42,41,45,45,42,43,45,42,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,45,1
3739,61,15,"mex",17,4,4,4,44,44,3707,15,61,45,45,42,45,45,45,45,45,45,39,42,41,45,45,42,43,45,42,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,45,1
3740,61,15,"mex",17,4,4,4,44,44,3708,15,61,45,45,42,45,45,45,45,45,45,39,42,41,45,45,42,43,45,42,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,45,1
3741,61,15,"mex",17,4,4,4,44,44,3709,15,61,45,45,42,45,45,45,45,45,45,39,42,41,45,45,42,43,45,42,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,45,1
3742,61,15,"mex",17,4,4,4,44,44,3710,15,61,45,45,42,45,45,45,45,45,45,39,42,41,45,45,42,43,45,42,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,45,1
3743,61,15,"mex",17,4,4,4,44,44,3711,15,61,45,45,42,45,45,45,45,45,45,39,42,41,45,45,42,43,45,42,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,45,1
3744,61,15,"mex",17,4,4,4,44,44,3712,15,61,45,45,42,45,45,45,45,45,45,39,42,41,45,45,42,43,45,42,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,45,1
3745,61,15,"mex",17,4,4,4,44,44,3713,15,61,45,45,42,45,45,45,45,45,45,39,42,41,45,45,42,43,45,42,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,45,1
3746,61,15,"mex",17,4,4,4,44,44,3714,15,61,45,45,42,45,45,45,45,45,45,39,42,41,45,45,42,43,45,42,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,45,1
3747,61,15,"mex",17,4,4,4,44,44,3715,15,61,45,45,42,45,45,45,45,45,45,39,42,41,45,45,42,43,45,42,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,45,1
3748,61,15,"mex",17,4,4,4,44,44,3716,15,61,45,45,42,45,45,45,45,45,45,39,42,41,45,45,42,43,45,42,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,45,1
3749,61,15,"mex",17,4,4,4,44,44,3717,15,61,45,45,42,45,45,45,45,45,45,39,42,41,45,45,42,43,45,42,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,45,1
3750,61,15,"mex",17,4,4,4,44,44,3718,15,61,45,45,42,45,45,45,45,45,45,39,42,41,45,45,42,43,45,42,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,45,1
3751,61,15,"mex",17,4,4,4,44,44,3719,15,61,45,45,42,45,45,45,45,45,45,39,42,41,45,45,42,43,45,42,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,45,1
3752,61,15,"mex",17,4,4,4,44,44,3720,15,61,45,45,42,45,45,45,45,45,45,39,42,41,45,45,42,43,45,42,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,45,1
3753,61,15,"mex",17,4,4,4,44,44,3721,15,61,45,45,42,45,45,45,45,45,45,39,42,41,45,45,42,43,45,42,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,45,1
3754,61,15,"mex",17,4,4,4,44,44,3722,15,61,45,45,42,45,45,45,45,45,45,39,42,41,45,45,42,43,45,42,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,45,1
3755,61,15,"mex",17,4,4,4,44,44,3723,15,61,45,45,42,45,45,45,45,45,45,39,42,41,45,45,42,43,45,42,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,45,1
3756,61,15,"mex",17,4,4,4,44,44,3724,15,61,45,45,42,45,45,45,45,45,45,39,42,41,45,45,42,43,45,42,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,45,1
3757,61,15,"mex",17,4,4,4,44,44,3725,15,61,45,45,42,45,45,45,45,45,45,39,42,41,45,45,42,43,45,42,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,45,1
3758,61,15,"mex",17,4,4,4,44,44,3726,15,61,45,45,42,45,45,45,45,45,45,39,42,41,45,45,42,43,45,42,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,45,1
3759,61,15,"mex",17,4,4,4,44,44,3727,15,61,45,45,42,45,45,45,45,45,45,39,42,41,45,45,42,43,45,42,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,45,1
3760,61,15,"mex",17,4,4,4,44,44,3728,15,61,45,45,42,45,45,45,45,45,45,39,42,41,45,45,42,43,45,42,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,45,1
3761,61,15,"mex",17,4,4,4,44,44,3729,15,61,45,45,42,45,45,45,45,45,45,39,42,41,45,45,42,43,45,42,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,45,1
3762,61,15,"mex",17,4,4,4,44,44,3730,15,61,45,45,42,45,45,45,45,45,45,39,42,41,45,45,42,43,45,42,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,45,1
3763,61,15,"mex",17,4,4,4,44,44,3731,15,61,45,45,42,45,45,45,45,45,45,39,42,41,45,45,42,43,45,42,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,45,1
3764,61,15,"mex",17,4,4,4,44,44,3732,15,61,45,45,42,45,45,45,45,45,45,39,42,41,45,45,42,43,45,42,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,45,1
3765,61,15,"mex",17,4,4,4,44,44,3733,15,61,45,45,42,45,45,45,45,45,45,39,42,41,45,45,42,43,45,42,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,45,1
3766,61,15,"mex",17,4,4,4,44,44,3734,15,61,45,45,42,45,45,45,45,45,45,39,42,41,45,45,42,43,45,42,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,45,1
3767,61,15,"mex",17,4,4,4,44,44,3735,15,61,45,45,42,45,45,45,45,45,45,39,42,41,45,45,42,43,45,42,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,45,1
3768,61,15,"mex",17,4,4,4,44,44,3736,15,61,45,45,42,45,45,45,45,45,45,39,42,41,45,45,42,43,45,42,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,45,1
3769,61,15,"mex",17,4,4,4,44,44,3737,15,61,45,45,42,45,45,45,45,45,45,39,42,41,45,45,42,43,45,42,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,45,1
3770,61,15,"mex",17,4,4,4,44,44,3738,15,61,45,45,42,45,45,45,45,45,45,39,42,41,45,45,42,43,45,42,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,45,1
3771,61,15,"mex",17,4,4,4,44,44,3739,15,61,45,45,42,45,45,45,45,45,45,39,42,41,45,45,42,43,45,42,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,45,1
3772,61,15,"mex",17,4,4,4,44,44,3740,15,61,45,45,42,45,45,45,45,45,45,39,42,41,45,45,42,43,45,42,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,45,1
3773,61,15,"mex",17,4,4,4,44,44,3741,15,61,45,45,42,45,45,45,45,45,45,39,42,41,45,45,42,43,45,42,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,45,1
3774,61,15,"mex",17,4,4,4,44,44,3742,15,61,45,45,42,45,45,45,45,45,45,39,42,41,45,45,42,43,45,42,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,45,1
3775,61,15,"mex",17,4,4,4,44,44,3743,15,61,45,45,42,45,45,45,45,45,45,39,42,41,45,45,42,43,45,42,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,45,1
3776,61,15,"mex",17,4,4,4,44,44,3744,15,61,45,45,42,45,45,45,45,45,45,39,42,41,45,45,42,43,45,42,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,45,1
3777,61,15,"mex",17,4,4,4,44,44,3745,15,61,45,45,42,45,45,45,45,45,45,39,42,41,45,45,42,43,45,42,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,45,1
