"seccion","munn.x","edon.x","edo","disfed1979","disfed1997","disfed2006","disfed2018","mun","disloc2012","disloc2018","X","edon.y","munn.y","escenario1","escenario2","escenario3","morena_clv","pan_clv1","prd_clv1","pri_clv1","pt_iee1","panal_cnv2","pan_clv2","pvem_clv2","esc1_morCLV1","esc1_panCLV1","esc1_prdCLV1","esc1_priCLV1","esc1_ptIEE1","esc2_panalCNV2","esc2_panCLV2","esc2_pvemCLV2","SQ","dsiSQ_E1"
2891,43,11,"gua",9,2,1,1,"victoria",2,2,2879,11,43,10,10,4,4,10,10,1,7,10,4,4,0,1,1,0,0,1,0,0,2,1
2892,43,11,"gua",9,2,1,1,"victoria",2,2,2880,11,43,10,10,4,4,10,10,1,7,10,4,4,0,1,1,0,0,1,0,0,2,1
2893,43,11,"gua",9,2,1,1,"victoria",2,2,2881,11,43,10,10,4,4,10,10,1,7,10,4,4,0,1,1,0,0,1,0,0,2,1
2894,43,11,"gua",9,2,1,1,"victoria",2,2,2882,11,43,10,10,4,4,10,10,1,7,10,4,4,0,1,1,0,0,1,0,0,2,1
2895,43,11,"gua",9,2,1,1,"victoria",2,2,2883,11,43,10,10,4,4,10,10,1,7,10,4,4,0,1,1,0,0,1,0,0,2,1
2896,43,11,"gua",9,2,1,1,"victoria",2,2,2884,11,43,10,10,4,4,10,10,1,7,10,4,4,0,1,1,0,0,1,0,0,2,1
2897,43,11,"gua",9,2,1,1,"victoria",2,2,2885,11,43,10,10,4,4,10,10,1,7,10,4,4,0,1,1,0,0,1,0,0,2,1
2898,43,11,"gua",9,2,1,1,"victoria",2,2,2886,11,43,10,10,4,4,10,10,1,7,10,4,4,0,1,1,0,0,1,0,0,2,1
2899,43,11,"gua",9,2,1,1,"victoria",2,2,2887,11,43,10,10,4,4,10,10,1,7,10,4,4,0,1,1,0,0,1,0,0,2,1
2900,43,11,"gua",9,2,1,1,"victoria",2,2,2888,11,43,10,10,4,4,10,10,1,7,10,4,4,0,1,1,0,0,1,0,0,2,1
2901,43,11,"gua",9,2,1,1,"victoria",2,2,2889,11,43,10,10,4,4,10,10,1,7,10,4,4,0,1,1,0,0,1,0,0,2,1
2902,43,11,"gua",9,2,1,1,"victoria",2,2,2890,11,43,10,10,4,4,10,10,1,7,10,4,4,0,1,1,0,0,1,0,0,2,1
2903,43,11,"gua",9,2,1,1,"victoria",2,2,2891,11,43,10,10,4,4,10,10,1,7,10,4,4,0,1,1,0,0,1,0,0,2,1
2904,43,11,"gua",9,2,1,1,"victoria",2,2,2892,11,43,10,10,4,4,10,10,1,7,10,4,4,0,1,1,0,0,1,0,0,2,1
2905,43,11,"gua",9,2,1,1,"victoria",2,2,2893,11,43,10,10,4,4,10,10,1,7,10,4,4,0,1,1,0,0,1,0,0,2,1
2906,44,11,"gua",13,8,8,8,"villagran",15,17,2894,11,44,2,2,6,6,2,4,10,9,2,6,6,0,1,0,0,0,1,0,0,17,0.189
2907,44,11,"gua",13,8,8,8,"villagran",15,17,2895,11,44,2,2,6,6,2,4,10,9,2,6,6,0,1,0,0,0,1,0,0,17,0.189
2908,44,11,"gua",13,8,8,8,"villagran",15,17,2896,11,44,2,2,6,6,2,4,10,9,2,6,6,0,1,0,0,0,1,0,0,17,0.189
2909,44,11,"gua",13,8,8,8,"villagran",15,17,2897,11,44,2,2,6,6,2,4,10,9,2,6,6,0,1,0,0,0,1,0,0,17,0.189
2910,44,11,"gua",13,8,8,8,"villagran",15,17,2898,11,44,2,2,6,6,2,4,10,9,2,6,6,0,1,0,0,0,1,0,0,17,0.189
2911,44,11,"gua",13,8,8,8,"villagran",15,17,2899,11,44,2,2,6,6,2,4,10,9,2,6,6,0,1,0,0,0,1,0,0,17,0.189
2912,44,11,"gua",13,8,8,8,"villagran",15,17,2900,11,44,2,2,6,6,2,4,10,9,2,6,6,0,1,0,0,0,1,0,0,17,0.189
2913,44,11,"gua",13,8,8,8,"villagran",15,17,2901,11,44,2,2,6,6,2,4,10,9,2,6,6,0,1,0,0,0,1,0,0,17,0.189
2914,44,11,"gua",13,8,8,8,"villagran",15,17,2902,11,44,2,2,6,6,2,4,10,9,2,6,6,0,1,0,0,0,1,0,0,17,0.189
2915,44,11,"gua",13,8,8,8,"villagran",15,17,2903,11,44,2,2,6,6,2,4,10,9,2,6,6,0,1,0,0,0,1,0,0,17,0.189
2916,44,11,"gua",13,8,8,8,"villagran",15,17,2904,11,44,2,2,6,6,2,4,10,9,2,6,6,0,1,0,0,0,1,0,0,17,0.189
2917,44,11,"gua",13,8,8,8,"villagran",15,17,2905,11,44,2,2,6,6,2,4,10,9,2,6,6,0,1,0,0,0,1,0,0,17,0.189
2918,44,11,"gua",13,8,8,8,"villagran",15,17,2906,11,44,2,2,6,6,2,4,10,9,2,6,6,0,1,0,0,0,1,0,0,17,0.189
2919,44,11,"gua",13,8,8,8,"villagran",15,17,2907,11,44,2,2,6,6,2,4,10,9,2,6,6,0,1,0,0,0,1,0,0,17,0.189
2920,44,11,"gua",13,8,8,8,"villagran",15,17,2908,11,44,2,2,6,6,2,4,10,9,2,6,6,0,1,0,0,0,1,0,0,17,0.189
2921,44,11,"gua",13,8,8,8,"villagran",15,17,2909,11,44,2,2,6,6,2,4,10,9,2,6,6,0,1,0,0,0,1,0,0,17,0.189
2922,44,11,"gua",13,8,8,8,"villagran",15,17,2910,11,44,2,2,6,6,2,4,10,9,2,6,6,0,1,0,0,0,1,0,0,17,0.189
2923,44,11,"gua",13,8,8,8,"villagran",15,17,2911,11,44,2,2,6,6,2,4,10,9,2,6,6,0,1,0,0,0,1,0,0,17,0.189
2924,44,11,"gua",13,8,8,8,"villagran",15,17,2912,11,44,2,2,6,6,2,4,10,9,2,6,6,0,1,0,0,0,1,0,0,17,0.189
2925,44,11,"gua",13,8,8,8,"villagran",15,17,2913,11,44,2,2,6,6,2,4,10,9,2,6,6,0,1,0,0,0,1,0,0,17,0.189
2926,44,11,"gua",13,8,8,8,"villagran",15,17,2914,11,44,2,2,6,6,2,4,10,9,2,6,6,0,1,0,0,0,1,0,0,17,0.189
2927,44,11,"gua",13,8,8,8,"villagran",15,17,2915,11,44,2,2,6,6,2,4,10,9,2,6,6,0,1,0,0,0,1,0,0,17,0.189
2928,44,11,"gua",13,8,8,8,"villagran",15,17,2916,11,44,2,2,6,6,2,4,10,9,2,6,6,0,1,0,0,0,1,0,0,17,0.189
2929,44,11,"gua",13,8,8,8,"villagran",15,17,2917,11,44,2,2,6,6,2,4,10,9,2,6,6,0,1,0,0,0,1,0,0,17,0.189
2930,44,11,"gua",13,8,8,8,"villagran",15,17,2918,11,44,2,2,6,6,2,4,10,9,2,6,6,0,1,0,0,0,1,0,0,17,0.189
2931,44,11,"gua",13,8,8,8,"villagran",15,17,2919,11,44,2,2,6,6,2,4,10,9,2,6,6,0,1,0,0,0,1,0,0,17,0.189
2932,44,11,"gua",13,8,8,8,"villagran",15,17,2920,11,44,2,2,6,6,2,4,10,9,2,6,6,0,1,0,0,0,1,0,0,17,0.189
2933,44,11,"gua",13,8,8,8,"villagran",15,17,2921,11,44,2,2,6,6,2,4,10,9,2,6,6,0,1,0,0,0,1,0,0,17,0.189
2934,45,11,"gua",9,2,1,1,"xichu",2,2,2922,11,45,10,10,4,4,10,10,1,7,10,4,4,0,1,1,0,0,1,0,0,2,1
2935,45,11,"gua",9,2,1,1,"xichu",2,2,2923,11,45,10,10,4,4,10,10,1,7,10,4,4,0,1,1,0,0,1,0,0,2,1
2936,45,11,"gua",9,2,1,1,"xichu",2,2,2924,11,45,10,10,4,4,10,10,1,7,10,4,4,0,1,1,0,0,1,0,0,2,1
2937,45,11,"gua",9,2,1,1,"xichu",2,2,2925,11,45,10,10,4,4,10,10,1,7,10,4,4,0,1,1,0,0,1,0,0,2,1
2938,45,11,"gua",9,2,1,1,"xichu",2,2,2926,11,45,10,10,4,4,10,10,1,7,10,4,4,0,1,1,0,0,1,0,0,2,1
2939,45,11,"gua",9,2,1,1,"xichu",2,2,2927,11,45,10,10,4,4,10,10,1,7,10,4,4,0,1,1,0,0,1,0,0,2,1
2940,45,11,"gua",9,2,1,1,"xichu",2,2,2928,11,45,10,10,4,4,10,10,1,7,10,4,4,0,1,1,0,0,1,0,0,2,1
2941,45,11,"gua",9,2,1,1,"xichu",2,2,2929,11,45,10,10,4,4,10,10,1,7,10,4,4,0,1,1,0,0,1,0,0,2,1
2942,45,11,"gua",9,2,1,1,"xichu",2,2,2930,11,45,10,10,4,4,10,10,1,7,10,4,4,0,1,1,0,0,1,0,0,2,1
2943,45,11,"gua",9,2,1,1,"xichu",2,2,2931,11,45,10,10,4,4,10,10,1,7,10,4,4,0,1,1,0,0,1,0,0,2,1
2944,45,11,"gua",9,2,1,1,"xichu",2,2,2932,11,45,10,10,4,4,10,10,1,7,10,4,4,0,1,1,0,0,1,0,0,2,1
2945,45,11,"gua",9,2,1,1,"xichu",2,2,2933,11,45,10,10,4,4,10,10,1,7,10,4,4,0,1,1,0,0,1,0,0,2,1
2946,45,11,"gua",9,2,1,1,"xichu",2,2,2934,11,45,10,10,4,4,10,10,1,7,10,4,4,0,1,1,0,0,1,0,0,2,1
2948,45,11,"gua",9,2,1,1,"xichu",2,2,2935,11,45,10,10,4,4,10,10,1,7,10,4,4,0,1,1,0,0,1,0,0,2,1
2949,46,11,"gua",12,15,10,10,"yuriria",20,20,2936,11,46,11,7,10,10,7,9,5,3,7,10,10,0,0,0,0,0,1,0,0,20,0.604
2950,46,11,"gua",12,15,10,10,"yuriria",20,20,2937,11,46,11,7,10,10,7,9,5,3,7,10,10,0,0,0,0,0,1,0,0,20,0.604
2951,46,11,"gua",12,15,10,10,"yuriria",20,20,2938,11,46,11,7,10,10,7,9,5,3,7,10,10,0,0,0,0,0,1,0,0,20,0.604
2952,46,11,"gua",12,15,10,10,"yuriria",20,20,2939,11,46,11,7,10,10,7,9,5,3,7,10,10,0,0,0,0,0,1,0,0,20,0.604
2953,46,11,"gua",12,15,10,10,"yuriria",20,20,2940,11,46,11,7,10,10,7,9,5,3,7,10,10,0,0,0,0,0,1,0,0,20,0.604
2954,46,11,"gua",12,15,10,10,"yuriria",20,20,2941,11,46,11,7,10,10,7,9,5,3,7,10,10,0,0,0,0,0,1,0,0,20,0.604
2955,46,11,"gua",12,15,10,10,"yuriria",20,20,2942,11,46,11,7,10,10,7,9,5,3,7,10,10,0,0,0,0,0,1,0,0,20,0.604
2956,46,11,"gua",12,15,10,10,"yuriria",20,20,2943,11,46,11,7,10,10,7,9,5,3,7,10,10,0,0,0,0,0,1,0,0,20,0.604
2957,46,11,"gua",12,15,10,10,"yuriria",20,20,2944,11,46,11,7,10,10,7,9,5,3,7,10,10,0,0,0,0,0,1,0,0,20,0.604
2958,46,11,"gua",12,15,10,10,"yuriria",20,20,2945,11,46,11,7,10,10,7,9,5,3,7,10,10,0,0,0,0,0,1,0,0,20,0.604
2959,46,11,"gua",12,15,10,10,"yuriria",20,20,2946,11,46,11,7,10,10,7,9,5,3,7,10,10,0,0,0,0,0,1,0,0,20,0.604
2960,46,11,"gua",12,15,10,10,"yuriria",20,20,2947,11,46,11,7,10,10,7,9,5,3,7,10,10,0,0,0,0,0,1,0,0,20,0.604
2961,46,11,"gua",12,15,10,10,"yuriria",20,20,2948,11,46,11,7,10,10,7,9,5,3,7,10,10,0,0,0,0,0,1,0,0,20,0.604
2962,46,11,"gua",12,15,10,10,"yuriria",20,20,2949,11,46,11,7,10,10,7,9,5,3,7,10,10,0,0,0,0,0,1,0,0,20,0.604
2963,46,11,"gua",12,15,10,10,"yuriria",20,20,2950,11,46,11,7,10,10,7,9,5,3,7,10,10,0,0,0,0,0,1,0,0,20,0.604
2964,46,11,"gua",12,15,10,10,"yuriria",20,20,2951,11,46,11,7,10,10,7,9,5,3,7,10,10,0,0,0,0,0,1,0,0,20,0.604
2965,46,11,"gua",12,15,10,10,"yuriria",20,20,2952,11,46,11,7,10,10,7,9,5,3,7,10,10,0,0,0,0,0,1,0,0,20,0.604
2966,46,11,"gua",12,15,10,10,"yuriria",20,20,2953,11,46,11,7,10,10,7,9,5,3,7,10,10,0,0,0,0,0,1,0,0,20,0.604
2967,46,11,"gua",12,15,10,10,"yuriria",20,20,2954,11,46,11,7,10,10,7,9,5,3,7,10,10,0,0,0,0,0,1,0,0,20,0.604
2968,46,11,"gua",12,15,10,10,"yuriria",20,20,2955,11,46,11,7,10,10,7,9,5,3,7,10,10,0,0,0,0,0,1,0,0,20,0.604
2969,46,11,"gua",12,15,10,10,"yuriria",20,20,2956,11,46,11,7,10,10,7,9,5,3,7,10,10,0,0,0,0,0,1,0,0,20,0.604
2970,46,11,"gua",12,15,10,10,"yuriria",20,20,2957,11,46,11,7,10,10,7,9,5,3,7,10,10,0,0,0,0,0,1,0,0,20,0.604
2971,46,11,"gua",12,15,10,10,"yuriria",20,20,2958,11,46,11,7,10,10,7,9,5,3,7,10,10,0,0,0,0,0,1,0,0,20,0.604
2972,46,11,"gua",12,15,10,10,"yuriria",20,20,2959,11,46,11,7,10,10,7,9,5,3,7,10,10,0,0,0,0,0,1,0,0,20,0.604
2973,46,11,"gua",12,15,10,10,"yuriria",20,20,2960,11,46,11,7,10,10,7,9,5,3,7,10,10,0,0,0,0,0,1,0,0,20,0.604
2974,46,11,"gua",12,15,10,10,"yuriria",20,20,2961,11,46,11,7,10,10,7,9,5,3,7,10,10,0,0,0,0,0,1,0,0,20,0.604
2975,46,11,"gua",12,15,10,10,"yuriria",20,20,2962,11,46,11,7,10,10,7,9,5,3,7,10,10,0,0,0,0,0,1,0,0,20,0.604
2976,46,11,"gua",12,15,10,10,"yuriria",20,20,2963,11,46,11,7,10,10,7,9,5,3,7,10,10,0,0,0,0,0,1,0,0,20,0.604
2977,46,11,"gua",12,15,10,10,"yuriria",20,20,2964,11,46,11,7,10,10,7,9,5,3,7,10,10,0,0,0,0,0,1,0,0,20,0.604
2978,46,11,"gua",12,15,10,10,"yuriria",20,20,2965,11,46,11,7,10,10,7,9,5,3,7,10,10,0,0,0,0,0,1,0,0,20,0.604
2979,46,11,"gua",12,15,10,10,"yuriria",20,20,2966,11,46,11,7,10,10,7,9,5,3,7,10,10,0,0,0,0,0,1,0,0,20,0.604
2980,46,11,"gua",12,15,10,10,"yuriria",20,20,2967,11,46,11,7,10,10,7,9,5,3,7,10,10,0,0,0,0,0,1,0,0,20,0.604
2981,46,11,"gua",12,15,10,10,"yuriria",20,20,2968,11,46,11,7,10,10,7,9,5,3,7,10,10,0,0,0,0,0,1,0,0,20,0.604
2982,46,11,"gua",12,15,10,10,"yuriria",20,20,2969,11,46,11,7,10,10,7,9,5,3,7,10,10,0,0,0,0,0,1,0,0,20,0.604
2983,46,11,"gua",12,15,10,10,"yuriria",20,20,2970,11,46,11,7,10,10,7,9,5,3,7,10,10,0,0,0,0,0,1,0,0,20,0.604
2984,46,11,"gua",12,15,10,10,"yuriria",20,20,2971,11,46,11,7,10,10,7,9,5,3,7,10,10,0,0,0,0,0,1,0,0,20,0.604
2985,46,11,"gua",12,15,10,10,"yuriria",20,20,2972,11,46,11,7,10,10,7,9,5,3,7,10,10,0,0,0,0,0,1,0,0,20,0.604
2986,46,11,"gua",12,15,10,10,"yuriria",20,20,2973,11,46,11,7,10,10,7,9,5,3,7,10,10,0,0,0,0,0,1,0,0,20,0.604
2987,46,11,"gua",12,15,10,10,"yuriria",20,20,2974,11,46,11,7,10,10,7,9,5,3,7,10,10,0,0,0,0,0,1,0,0,20,0.604
2988,46,11,"gua",12,15,10,10,"yuriria",20,20,2975,11,46,11,7,10,10,7,9,5,3,7,10,10,0,0,0,0,0,1,0,0,20,0.604
2989,46,11,"gua",12,15,10,10,"yuriria",20,20,2976,11,46,11,7,10,10,7,9,5,3,7,10,10,0,0,0,0,0,1,0,0,20,0.604
2990,46,11,"gua",12,15,10,10,"yuriria",20,20,2977,11,46,11,7,10,10,7,9,5,3,7,10,10,0,0,0,0,0,1,0,0,20,0.604
2991,46,11,"gua",12,15,10,10,"yuriria",20,20,2978,11,46,11,7,10,10,7,9,5,3,7,10,10,0,0,0,0,0,1,0,0,20,0.604
2992,46,11,"gua",12,15,10,10,"yuriria",20,20,2979,11,46,11,7,10,10,7,9,5,3,7,10,10,0,0,0,0,0,1,0,0,20,0.604
2993,46,11,"gua",12,15,10,10,"yuriria",20,20,2980,11,46,11,7,10,10,7,9,5,3,7,10,10,0,0,0,0,0,1,0,0,20,0.604
2994,46,11,"gua",12,15,10,10,"yuriria",20,20,2981,11,46,11,7,10,10,7,9,5,3,7,10,10,0,0,0,0,0,1,0,0,20,0.604
2995,46,11,"gua",12,15,10,10,"yuriria",20,20,2982,11,46,11,7,10,10,7,9,5,3,7,10,10,0,0,0,0,0,1,0,0,20,0.604
2996,46,11,"gua",12,15,10,10,"yuriria",20,20,2983,11,46,11,7,10,10,7,9,5,3,7,10,10,0,0,0,0,0,1,0,0,20,0.604
2997,46,11,"gua",12,15,10,10,"yuriria",20,20,2984,11,46,11,7,10,10,7,9,5,3,7,10,10,0,0,0,0,0,1,0,0,20,0.604
2998,46,11,"gua",12,15,10,10,"yuriria",20,20,2985,11,46,11,7,10,10,7,9,5,3,7,10,10,0,0,0,0,0,1,0,0,20,0.604
2999,46,11,"gua",12,15,10,10,"yuriria",20,20,2986,11,46,11,7,10,10,7,9,5,3,7,10,10,0,0,0,0,0,1,0,0,20,0.604
3000,46,11,"gua",12,15,10,10,"yuriria",20,20,2987,11,46,11,7,10,10,7,9,5,3,7,10,10,0,0,0,0,0,1,0,0,20,0.604
3001,46,11,"gua",12,15,10,10,"yuriria",20,20,2988,11,46,11,7,10,10,7,9,5,3,7,10,10,0,0,0,0,0,1,0,0,20,0.604
3002,46,11,"gua",12,15,10,10,"yuriria",20,20,2989,11,46,11,7,10,10,7,9,5,3,7,10,10,0,0,0,0,0,1,0,0,20,0.604
3003,46,11,"gua",12,15,10,10,"yuriria",20,20,2990,11,46,11,7,10,10,7,9,5,3,7,10,10,0,0,0,0,0,1,0,0,20,0.604
3004,46,11,"gua",12,15,10,10,"yuriria",20,20,2991,11,46,11,7,10,10,7,9,5,3,7,10,10,0,0,0,0,0,1,0,0,20,0.604
3005,46,11,"gua",12,15,10,10,"yuriria",20,20,2992,11,46,11,7,10,10,7,9,5,3,7,10,10,0,0,0,0,0,1,0,0,20,0.604
3006,20,11,"gua",11,5,5,5,"leon",5,5,2993,11,20,20,20,17,20,20,20,15,20,20,17,19,1,1,1,0,1,1,0,0,5,0.351
3007,20,11,"gua",11,5,5,5,"leon",5,5,2994,11,20,20,20,17,20,20,20,15,20,20,17,19,1,1,1,0,1,1,0,0,5,0.351
3008,20,11,"gua",11,5,5,5,"leon",5,5,2995,11,20,20,20,17,20,20,20,15,20,20,17,19,1,1,1,0,1,1,0,0,5,0.351
3009,20,11,"gua",11,5,5,5,"leon",5,5,2996,11,20,20,20,17,20,20,20,15,20,20,17,19,1,1,1,0,1,1,0,0,5,0.351
3010,20,11,"gua",11,5,5,5,"leon",5,5,2997,11,20,20,20,17,20,20,20,15,20,20,17,19,1,1,1,0,1,1,0,0,5,0.351
3011,20,11,"gua",11,5,5,5,"leon",5,5,2998,11,20,20,20,17,20,20,20,15,20,20,17,19,1,1,1,0,1,1,0,0,5,0.351
3012,20,11,"gua",11,5,5,5,"leon",5,5,2999,11,20,20,20,17,20,20,20,15,20,20,17,19,1,1,1,0,1,1,0,0,5,0.351
3013,20,11,"gua",11,5,5,5,"leon",5,5,3000,11,20,20,18,17,20,18,20,15,18,18,17,19,1,0,1,0,0,1,0,0,5,0.351
3014,20,11,"gua",11,5,5,5,"leon",5,5,3001,11,20,20,18,17,20,18,20,15,20,18,17,19,1,0,1,0,1,1,0,0,5,0.351
3015,20,11,"gua",11,5,5,5,"leon",5,5,3002,11,20,20,18,17,20,18,20,15,18,18,17,19,1,0,1,0,0,1,0,0,5,0.351
3016,20,11,"gua",11,5,5,5,"leon",5,5,3003,11,20,20,18,17,20,18,20,15,20,18,17,19,1,0,1,0,1,1,0,0,5,0.351
3017,20,11,"gua",11,5,5,5,"leon",5,5,3004,11,20,20,18,17,20,18,20,15,20,18,17,19,1,0,1,0,1,1,0,0,5,0.351
3018,20,11,"gua",11,5,5,5,"leon",5,5,3005,11,20,20,18,17,20,18,20,15,20,18,17,19,1,0,1,0,1,1,0,0,5,0.351
3019,20,11,"gua",11,5,5,5,"leon",5,5,3006,11,20,20,18,17,20,18,20,15,20,18,17,19,1,0,1,0,1,1,0,0,5,0.351
3020,20,11,"gua",11,5,5,5,"leon",5,5,3007,11,20,20,18,17,20,18,20,15,20,18,17,19,1,0,1,0,1,1,0,0,5,0.351
3021,20,11,"gua",11,5,5,5,"leon",5,5,3008,11,20,20,18,17,20,18,20,15,18,18,17,19,1,0,1,0,0,1,0,0,5,0.351
3022,20,11,"gua",11,5,5,5,"leon",5,5,3009,11,20,20,18,17,20,18,20,15,18,18,17,19,1,0,1,0,0,1,0,0,5,0.351
3023,20,11,"gua",11,5,5,5,"leon",5,5,3010,11,20,20,18,17,20,18,20,15,18,18,17,19,1,0,1,0,0,1,0,0,5,0.351
3024,20,11,"gua",11,5,5,5,"leon",5,5,3011,11,20,20,18,17,20,18,20,15,18,18,17,19,1,0,1,0,0,1,0,0,5,0.351
3025,20,11,"gua",11,5,5,5,"leon",5,5,3012,11,20,20,18,17,20,18,20,15,18,18,17,19,1,0,1,0,0,1,0,0,5,0.351
3026,20,11,"gua",11,5,5,5,"leon",5,5,3013,11,20,20,18,17,20,18,20,15,18,18,17,19,1,0,1,0,0,1,0,0,5,0.351
3027,20,11,"gua",11,5,5,5,"leon",5,5,3014,11,20,20,18,17,20,18,20,15,18,18,17,19,1,0,1,0,0,1,0,0,5,0.351
3028,20,11,"gua",11,5,5,5,"leon",5,5,3015,11,20,20,18,17,20,18,20,15,18,18,17,19,1,0,1,0,0,1,0,0,5,0.351
3029,20,11,"gua",11,5,5,5,"leon",5,5,3016,11,20,20,18,17,20,18,20,15,18,18,17,19,1,0,1,0,0,1,0,0,5,0.351
3030,20,11,"gua",11,5,5,5,"leon",5,5,3017,11,20,20,18,17,20,18,20,15,18,18,17,19,1,0,1,0,0,1,0,0,5,0.351
3031,20,11,"gua",2,3,3,6,"leon",4,4,3018,11,20,16,17,20,16,17,16,16,16,17,20,20,1,0,1,1,1,1,0,0,4,0.495
3032,20,11,"gua",2,3,3,6,"leon",4,4,3019,11,20,16,17,20,16,17,16,16,16,17,20,20,1,0,1,1,1,1,0,0,4,0.495
3033,20,11,"gua",2,3,3,6,"leon",4,4,3020,11,20,16,17,20,16,17,16,16,16,17,20,20,1,0,1,1,1,1,0,0,4,0.495
3034,20,11,"gua",2,3,3,6,"leon",4,4,3021,11,20,16,17,20,16,17,16,16,16,17,20,20,1,0,1,1,1,1,0,0,4,0.495
3035,20,11,"gua",2,3,3,6,"leon",4,4,3022,11,20,16,17,20,16,17,16,16,16,17,20,20,1,0,1,1,1,1,0,0,4,0.495
3036,20,11,"gua",2,3,3,6,"leon",4,4,3023,11,20,16,17,20,16,17,16,16,16,17,20,20,1,0,1,1,1,1,0,0,4,0.495
3037,20,11,"gua",2,3,3,6,"leon",4,4,3024,11,20,16,17,20,16,17,16,16,16,17,20,20,1,0,1,1,1,1,0,0,4,0.495
3038,20,11,"gua",2,3,3,6,"leon",4,4,3025,11,20,16,17,20,16,17,16,16,16,17,20,20,1,0,1,1,1,1,0,0,4,0.495
3039,20,11,"gua",2,3,3,6,"leon",4,4,3026,11,20,16,17,20,16,17,16,16,16,17,20,20,1,0,1,1,1,1,0,0,4,0.495
3040,20,11,"gua",2,3,3,6,"leon",4,4,3027,11,20,16,17,20,16,17,16,16,16,17,20,20,1,0,1,1,1,1,0,0,4,0.495
3041,20,11,"gua",2,3,3,6,"leon",4,4,3028,11,20,16,17,20,16,17,16,16,16,17,20,20,1,0,1,1,1,1,0,0,4,0.495
3042,20,11,"gua",2,3,3,6,"leon",4,21,3029,11,20,15,15,15,17,15,17,17,19,15,15,15,0,1,0,0,0,1,1,1,7,0.247
3043,20,11,"gua",2,3,3,6,"leon",4,21,3030,11,20,15,17,15,17,17,17,16,16,17,15,15,0,0,0,0,0,1,0,0,7,0.247
3044,20,11,"gua",2,3,3,6,"leon",4,4,3031,11,20,16,17,20,17,17,17,16,16,17,20,20,0,0,0,1,1,1,0,0,4,0.495
3045,20,11,"gua",2,3,3,6,"leon",4,21,3032,11,20,15,17,15,17,17,17,16,16,17,15,15,0,0,0,0,0,1,0,0,7,0.247
3046,20,11,"gua",2,3,3,6,"leon",4,4,3033,11,20,16,17,20,17,17,17,16,16,17,20,20,0,0,0,1,1,1,0,0,4,0.495
3047,20,11,"gua",2,3,3,6,"leon",4,4,3034,11,20,16,17,20,17,17,17,16,16,17,20,20,0,0,0,1,1,1,0,0,4,0.495
3048,20,11,"gua",2,3,3,6,"leon",4,21,3035,11,20,15,15,15,17,15,17,17,19,15,15,15,0,1,0,0,0,1,1,1,7,0.247
3049,20,11,"gua",2,3,3,6,"leon",4,21,3036,11,20,15,15,15,17,15,17,17,19,15,15,15,0,1,0,0,0,1,1,1,7,0.247
3050,20,11,"gua",2,3,3,6,"leon",4,21,3037,11,20,15,15,15,17,15,17,17,19,15,15,15,0,1,0,0,0,1,1,1,7,0.247
3051,20,11,"gua",2,3,3,6,"leon",4,4,3038,11,20,16,17,20,17,17,17,16,16,17,20,20,0,0,0,1,1,1,0,0,4,0.495
3052,20,11,"gua",2,3,3,6,"leon",4,21,3039,11,20,15,15,15,17,15,17,17,19,15,15,15,0,1,0,0,0,1,1,1,7,0.247
3053,20,11,"gua",2,3,3,6,"leon",4,21,3040,11,20,15,15,15,17,15,17,17,19,15,15,15,0,1,0,0,0,1,1,1,7,0.247
3054,20,11,"gua",2,3,3,6,"leon",4,21,3041,11,20,15,17,15,17,17,17,16,16,17,15,15,0,0,0,0,0,1,0,0,7,0.247
3055,20,11,"gua",2,3,3,6,"leon",4,21,3042,11,20,15,15,15,17,15,17,17,19,15,15,15,0,1,0,0,0,1,1,1,7,0.247
3056,20,11,"gua",2,3,3,6,"leon",4,21,3043,11,20,15,15,15,17,15,17,17,19,15,15,15,0,1,0,0,0,1,1,1,7,0.247
3057,20,11,"gua",2,3,3,6,"leon",4,21,3044,11,20,15,15,15,17,15,17,17,19,15,15,15,0,1,0,0,0,1,1,1,7,0.247
3058,20,11,"gua",2,3,3,6,"leon",4,21,3045,11,20,15,15,15,17,15,17,17,19,15,15,15,0,1,0,0,0,1,1,1,7,0.247
3059,20,11,"gua",2,3,3,6,"leon",4,21,3046,11,20,15,15,15,17,15,17,17,19,15,15,15,0,1,0,0,0,1,1,1,7,0.247
3060,20,11,"gua",2,3,3,6,"leon",4,21,3047,11,20,15,15,15,17,15,17,17,19,15,15,15,0,1,0,0,0,1,1,1,7,0.247
3061,20,11,"gua",2,3,3,6,"leon",4,21,3048,11,20,15,15,15,17,15,17,17,19,15,15,15,0,1,0,0,0,1,1,1,7,0.247
3062,20,11,"gua",2,3,3,6,"leon",4,21,3049,11,20,15,15,15,17,15,17,17,19,15,15,15,0,1,0,0,0,1,1,1,7,0.247
3063,20,11,"gua",2,3,3,6,"leon",4,21,3050,11,20,15,15,15,17,15,17,17,19,15,15,15,0,1,0,0,0,1,1,1,7,0.247
3064,20,11,"gua",2,3,3,6,"leon",4,21,3051,11,20,15,15,15,17,15,17,17,19,15,15,15,0,1,0,0,0,1,1,1,7,0.247
3065,20,11,"gua",2,3,3,6,"leon",4,21,3052,11,20,15,15,15,17,15,17,17,19,15,15,15,0,1,0,0,0,1,1,1,7,0.247
