"seccion","munn.x","ife","mun","edon.x","lisnom","disfed1979","disfed1997","disfed2006","disfed2018","disloc2010","cab2010","disloc2018","nota","X","edon.y","munn.y","escenario1","escenario2","escenario3_cg","escenario3_jge","iee1","panal_cnv1","pan_clv1","pan_clv2","escenario3_tribunal","esc1_IEE1","esc1_panalCNV1","esc1_panCLV1","esc2_panCLV2","SQ","dsiSQ_E3"
464,64,20064,"NEJAPA DE MADERO",20,794,10,5,10,5,4,"TLACOLULA DE MATAMOROS",20,"",464,20,64,12,20,20,8,9,12,7,8,20,0,1,0,0,4,0.669
465,64,20064,"NEJAPA DE MADERO",20,711,10,5,10,5,4,"TLACOLULA DE MATAMOROS",20,"",465,20,64,12,20,20,8,9,12,7,8,20,0,1,0,0,4,0.669
466,64,20064,"NEJAPA DE MADERO",20,673,10,5,10,5,4,"TLACOLULA DE MATAMOROS",20,"",466,20,64,12,20,20,8,9,12,7,8,20,0,1,0,0,4,0.669
467,64,20064,"NEJAPA DE MADERO",20,257,10,5,10,5,4,"TLACOLULA DE MATAMOROS",20,"",467,20,64,12,20,20,8,9,12,7,8,20,0,1,0,0,4,0.669
468,64,20064,"NEJAPA DE MADERO",20,406,10,5,10,5,4,"TLACOLULA DE MATAMOROS",20,"",468,20,64,12,20,20,8,9,12,7,8,20,0,1,0,0,4,0.669
469,65,20065,"NUEVO ZOQUIAPAM",20,1099,2,4,4,4,3,"IXTLAN DE JUAREZ",1,"",469,20,65,16,25,1,1,1,16,1,1,1,0,1,0,0,3,0.654
470,66,20066,"OAXACA DE JUAREZ ",20,5520,3,8,8,8,22,"OAXACA DE JUAREZ (ZONA NORTE)",25,"",470,20,66,24,14,25,25,24,24,24,25,25,1,1,1,0,22,0.457
471,66,20066,"OAXACA DE JUAREZ ",20,5134,3,8,8,8,22,"OAXACA DE JUAREZ (ZONA NORTE)",25,"",471,20,66,24,14,25,25,24,24,24,25,25,1,1,1,0,22,0.457
472,66,20066,"OAXACA DE JUAREZ ",20,2451,3,8,8,8,22,"OAXACA DE JUAREZ (ZONA NORTE)",25,"",472,20,66,24,14,25,25,24,24,25,25,25,1,1,0,0,22,0.457
473,66,20066,"OAXACA DE JUAREZ ",20,1345,3,8,8,8,22,"OAXACA DE JUAREZ (ZONA NORTE)",25,"",473,20,66,24,14,25,25,24,24,25,25,25,1,1,0,0,22,0.457
474,66,20066,"OAXACA DE JUAREZ ",20,1603,3,8,8,8,22,"OAXACA DE JUAREZ (ZONA NORTE)",25,"",474,20,66,24,14,25,25,24,24,25,25,25,1,1,0,0,22,0.457
475,66,20066,"OAXACA DE JUAREZ ",20,1675,3,8,8,8,22,"OAXACA DE JUAREZ (ZONA NORTE)",25,"",475,20,66,24,14,25,25,24,24,25,25,25,1,1,0,0,22,0.457
476,66,20066,"OAXACA DE JUAREZ ",20,1509,3,8,8,8,22,"OAXACA DE JUAREZ (ZONA NORTE)",25,"",476,20,66,24,14,25,25,24,24,25,25,25,1,1,0,0,22,0.457
477,66,20066,"OAXACA DE JUAREZ ",20,1601,3,8,8,8,22,"OAXACA DE JUAREZ (ZONA NORTE)",25,"",477,20,66,24,14,25,25,24,24,25,25,25,1,1,0,0,22,0.457
478,66,20066,"OAXACA DE JUAREZ ",20,2558,3,8,8,8,22,"OAXACA DE JUAREZ (ZONA NORTE)",25,"",478,20,66,24,14,25,25,24,24,25,25,25,1,1,0,0,22,0.457
479,66,20066,"OAXACA DE JUAREZ ",20,1694,3,8,8,8,22,"OAXACA DE JUAREZ (ZONA NORTE)",25,"",479,20,66,24,14,25,25,24,24,25,25,25,1,1,0,0,22,0.457
480,66,20066,"OAXACA DE JUAREZ ",20,1618,3,8,8,8,22,"OAXACA DE JUAREZ (ZONA NORTE)",25,"",480,20,66,24,14,25,25,24,24,25,25,25,1,1,0,0,22,0.457
481,66,20066,"OAXACA DE JUAREZ ",20,3057,3,8,8,8,22,"OAXACA DE JUAREZ (ZONA NORTE)",25,"",481,20,66,24,14,25,25,24,24,25,25,25,1,1,0,0,22,0.457
482,66,20066,"OAXACA DE JUAREZ ",20,4407,3,8,8,8,22,"OAXACA DE JUAREZ (ZONA NORTE)",25,"",482,20,66,24,14,25,25,24,24,25,25,25,1,1,0,0,22,0.457
483,66,20066,"OAXACA DE JUAREZ ",20,1585,3,8,8,8,22,"OAXACA DE JUAREZ (ZONA NORTE)",25,"",483,20,66,24,14,25,25,24,24,25,25,25,1,1,0,0,22,0.457
484,66,20066,"OAXACA DE JUAREZ ",20,1448,3,8,8,8,1,"OAXACA DE JUAREZ (ZONA SUR)",24,"",484,20,66,25,15,24,24,25,24,25,24,24,1,0,1,0,1,0.63
485,66,20066,"OAXACA DE JUAREZ ",20,1342,3,8,8,8,1,"OAXACA DE JUAREZ (ZONA SUR)",25,"",485,20,66,25,15,25,25,25,24,25,25,25,1,0,1,0,22,0.457
486,66,20066,"OAXACA DE JUAREZ ",20,1226,3,8,8,8,22,"OAXACA DE JUAREZ (ZONA NORTE)",25,"",486,20,66,24,14,25,25,24,24,25,25,25,1,1,0,0,22,0.457
487,66,20066,"OAXACA DE JUAREZ ",20,1697,3,8,8,8,22,"OAXACA DE JUAREZ (ZONA NORTE)",25,"",487,20,66,24,14,25,25,24,24,25,25,25,1,1,0,0,22,0.457
488,66,20066,"OAXACA DE JUAREZ ",20,1483,3,8,8,8,22,"OAXACA DE JUAREZ (ZONA NORTE)",25,"",488,20,66,24,14,25,25,24,24,25,25,25,1,1,0,0,22,0.457
489,66,20066,"OAXACA DE JUAREZ ",20,1687,3,8,8,8,22,"OAXACA DE JUAREZ (ZONA NORTE)",25,"",489,20,66,24,14,25,25,24,24,25,25,25,1,1,0,0,22,0.457
490,66,20066,"OAXACA DE JUAREZ ",20,1462,3,8,8,8,22,"OAXACA DE JUAREZ (ZONA NORTE)",25,"",490,20,66,24,14,25,25,24,24,25,25,25,1,1,0,0,22,0.457
491,66,20066,"OAXACA DE JUAREZ ",20,1446,3,8,8,8,22,"OAXACA DE JUAREZ (ZONA NORTE)",25,"",491,20,66,24,14,25,25,24,24,25,25,25,1,1,0,0,22,0.457
492,66,20066,"OAXACA DE JUAREZ ",20,1651,3,8,8,8,22,"OAXACA DE JUAREZ (ZONA NORTE)",25,"",492,20,66,24,14,25,25,24,24,25,25,25,1,1,0,0,22,0.457
493,66,20066,"OAXACA DE JUAREZ ",20,3175,3,8,8,8,22,"OAXACA DE JUAREZ (ZONA NORTE)",25,"",493,20,66,24,14,25,25,24,24,25,25,25,1,1,0,0,22,0.457
494,66,20066,"OAXACA DE JUAREZ ",20,1867,3,8,8,8,22,"OAXACA DE JUAREZ (ZONA NORTE)",25,"",494,20,66,24,14,25,25,24,24,25,25,25,1,1,0,0,22,0.457
495,66,20066,"OAXACA DE JUAREZ ",20,1720,3,8,8,8,22,"OAXACA DE JUAREZ (ZONA NORTE)",25,"",495,20,66,24,14,25,25,24,24,25,25,25,1,1,0,0,22,0.457
496,66,20066,"OAXACA DE JUAREZ ",20,1296,3,8,8,8,22,"OAXACA DE JUAREZ (ZONA NORTE)",25,"",496,20,66,24,14,25,25,24,24,25,25,25,1,1,0,0,22,0.457
497,66,20066,"OAXACA DE JUAREZ ",20,1362,3,8,8,8,22,"OAXACA DE JUAREZ (ZONA NORTE)",25,"",497,20,66,24,14,25,25,24,24,25,25,25,1,1,0,0,22,0.457
498,66,20066,"OAXACA DE JUAREZ ",20,1447,3,8,8,8,22,"OAXACA DE JUAREZ (ZONA NORTE)",25,"",498,20,66,24,14,25,25,24,24,25,25,25,1,1,0,0,22,0.457
499,66,20066,"OAXACA DE JUAREZ ",20,1451,3,8,8,8,22,"OAXACA DE JUAREZ (ZONA NORTE)",25,"",499,20,66,24,14,25,25,24,24,25,25,25,1,1,0,0,22,0.457
500,66,20066,"OAXACA DE JUAREZ ",20,3171,3,8,8,8,22,"OAXACA DE JUAREZ (ZONA NORTE)",25,"",500,20,66,24,14,25,25,24,24,25,25,25,1,1,0,0,22,0.457
501,66,20066,"OAXACA DE JUAREZ ",20,1653,3,8,8,8,22,"OAXACA DE JUAREZ (ZONA NORTE)",25,"",501,20,66,24,14,25,25,24,24,25,25,25,1,1,0,0,22,0.457
502,66,20066,"OAXACA DE JUAREZ ",20,2262,3,8,8,8,22,"OAXACA DE JUAREZ (ZONA NORTE)",25,"",502,20,66,24,14,25,25,24,24,25,25,25,1,1,0,0,22,0.457
503,66,20066,"OAXACA DE JUAREZ ",20,1029,3,8,8,8,22,"OAXACA DE JUAREZ (ZONA NORTE)",25,"",503,20,66,24,14,25,25,24,24,25,25,25,1,1,0,0,22,0.457
504,66,20066,"OAXACA DE JUAREZ ",20,1757,3,8,8,8,1,"OAXACA DE JUAREZ (ZONA SUR)",24,"",504,20,66,25,15,24,24,25,24,25,24,24,1,0,1,0,1,0.63
505,66,20066,"OAXACA DE JUAREZ ",20,1422,3,8,8,8,1,"OAXACA DE JUAREZ (ZONA SUR)",24,"",505,20,66,25,15,24,24,25,24,25,24,24,1,0,1,0,1,0.63
506,66,20066,"OAXACA DE JUAREZ ",20,1091,3,8,8,8,22,"OAXACA DE JUAREZ (ZONA NORTE)",25,"",506,20,66,24,14,25,25,24,24,25,25,25,1,1,0,0,22,0.457
507,66,20066,"OAXACA DE JUAREZ ",20,1656,3,8,8,8,22,"OAXACA DE JUAREZ (ZONA NORTE)",25,"",507,20,66,24,14,25,25,24,24,25,25,25,1,1,0,0,22,0.457
508,66,20066,"OAXACA DE JUAREZ ",20,1184,3,8,8,8,22,"OAXACA DE JUAREZ (ZONA NORTE)",25,"",508,20,66,24,14,25,25,24,24,25,25,25,1,1,0,0,22,0.457
509,66,20066,"OAXACA DE JUAREZ ",20,1537,3,8,8,8,22,"OAXACA DE JUAREZ (ZONA NORTE)",25,"",509,20,66,24,14,25,25,24,24,25,25,25,1,1,0,0,22,0.457
510,66,20066,"OAXACA DE JUAREZ ",20,1503,3,8,8,8,22,"OAXACA DE JUAREZ (ZONA NORTE)",25,"",510,20,66,24,14,25,25,24,24,25,25,25,1,1,0,0,22,0.457
511,66,20066,"OAXACA DE JUAREZ ",20,1742,3,8,8,8,22,"OAXACA DE JUAREZ (ZONA NORTE)",25,"",511,20,66,24,14,25,25,24,24,25,25,25,1,1,0,0,22,0.457
512,66,20066,"OAXACA DE JUAREZ ",20,1324,3,8,8,8,22,"OAXACA DE JUAREZ (ZONA NORTE)",25,"",512,20,66,24,14,25,25,24,24,25,25,25,1,1,0,0,22,0.457
513,66,20066,"OAXACA DE JUAREZ ",20,1340,3,8,8,8,22,"OAXACA DE JUAREZ (ZONA NORTE)",25,"",513,20,66,24,14,25,25,24,24,25,25,25,1,1,0,0,22,0.457
514,66,20066,"OAXACA DE JUAREZ ",20,1440,3,8,8,8,22,"OAXACA DE JUAREZ (ZONA NORTE)",25,"",514,20,66,24,14,25,25,24,24,25,25,25,1,1,0,0,22,0.457
515,66,20066,"OAXACA DE JUAREZ ",20,975,3,8,8,8,22,"OAXACA DE JUAREZ (ZONA NORTE)",25,"",515,20,66,24,14,25,25,24,24,25,25,25,1,1,0,0,22,0.457
516,66,20066,"OAXACA DE JUAREZ ",20,1080,3,8,8,8,22,"OAXACA DE JUAREZ (ZONA NORTE)",25,"",516,20,66,24,14,25,25,24,24,25,25,25,1,1,0,0,22,0.457
517,66,20066,"OAXACA DE JUAREZ ",20,1300,3,8,8,8,22,"OAXACA DE JUAREZ (ZONA NORTE)",25,"",517,20,66,24,14,25,25,24,24,25,25,25,1,1,0,0,22,0.457
518,66,20066,"OAXACA DE JUAREZ ",20,1069,3,8,8,8,22,"OAXACA DE JUAREZ (ZONA NORTE)",25,"",518,20,66,24,14,25,25,24,24,25,25,25,1,1,0,0,22,0.457
519,66,20066,"OAXACA DE JUAREZ ",20,1407,3,8,8,8,22,"OAXACA DE JUAREZ (ZONA NORTE)",25,"",519,20,66,24,14,25,25,24,24,25,25,25,1,1,0,0,22,0.457
520,66,20066,"OAXACA DE JUAREZ ",20,1119,3,8,8,8,22,"OAXACA DE JUAREZ (ZONA NORTE)",25,"",520,20,66,24,14,25,25,24,24,25,25,25,1,1,0,0,22,0.457
521,66,20066,"OAXACA DE JUAREZ ",20,1505,3,8,8,8,22,"OAXACA DE JUAREZ (ZONA NORTE)",25,"",521,20,66,24,14,25,25,24,24,25,25,25,1,1,0,0,22,0.457
522,66,20066,"OAXACA DE JUAREZ ",20,1157,3,8,8,8,22,"OAXACA DE JUAREZ (ZONA NORTE)",25,"",522,20,66,24,14,25,25,24,24,25,25,25,1,1,0,0,22,0.457
523,66,20066,"OAXACA DE JUAREZ ",20,1181,3,8,8,8,22,"OAXACA DE JUAREZ (ZONA NORTE)",25,"",523,20,66,24,14,25,25,24,24,25,25,25,1,1,0,0,22,0.457
524,66,20066,"OAXACA DE JUAREZ ",20,2850,3,8,8,8,1,"OAXACA DE JUAREZ (ZONA SUR)",24,"",524,20,66,25,15,24,24,25,25,24,24,24,1,1,0,0,1,0.63
525,66,20066,"OAXACA DE JUAREZ ",20,992,3,8,8,8,1,"OAXACA DE JUAREZ (ZONA SUR)",24,"",525,20,66,25,15,24,24,25,24,25,24,24,1,0,1,0,1,0.63
526,66,20066,"OAXACA DE JUAREZ ",20,1050,3,8,8,8,22,"OAXACA DE JUAREZ (ZONA NORTE)",25,"",526,20,66,24,14,25,25,24,24,25,25,25,1,1,0,0,22,0.457
527,66,20066,"OAXACA DE JUAREZ ",20,1206,3,8,8,8,22,"OAXACA DE JUAREZ (ZONA NORTE)",25,"",527,20,66,24,14,25,25,24,24,25,25,25,1,1,0,0,22,0.457
528,66,20066,"OAXACA DE JUAREZ ",20,1583,3,8,8,8,22,"OAXACA DE JUAREZ (ZONA NORTE)",25,"",528,20,66,24,14,25,25,24,24,25,25,25,1,1,0,0,22,0.457
529,66,20066,"OAXACA DE JUAREZ ",20,1386,3,8,8,8,22,"OAXACA DE JUAREZ (ZONA NORTE)",25,"",529,20,66,24,14,25,25,24,24,25,25,25,1,1,0,0,22,0.457
530,66,20066,"OAXACA DE JUAREZ ",20,1202,3,8,8,8,22,"OAXACA DE JUAREZ (ZONA NORTE)",25,"",530,20,66,24,14,25,25,24,24,25,25,25,1,1,0,0,22,0.457
531,66,20066,"OAXACA DE JUAREZ ",20,840,3,8,8,8,22,"OAXACA DE JUAREZ (ZONA NORTE)",25,"",531,20,66,24,14,25,25,24,24,25,25,25,1,1,0,0,22,0.457
532,66,20066,"OAXACA DE JUAREZ ",20,1074,3,8,8,8,22,"OAXACA DE JUAREZ (ZONA NORTE)",25,"",532,20,66,24,14,25,25,24,24,25,25,25,1,1,0,0,22,0.457
533,66,20066,"OAXACA DE JUAREZ ",20,618,3,8,8,8,22,"OAXACA DE JUAREZ (ZONA NORTE)",25,"",533,20,66,24,14,25,25,24,24,25,25,25,1,1,0,0,22,0.457
534,66,20066,"OAXACA DE JUAREZ ",20,1244,3,8,8,8,22,"OAXACA DE JUAREZ (ZONA NORTE)",25,"",534,20,66,24,14,25,25,24,24,25,25,25,1,1,0,0,22,0.457
535,66,20066,"OAXACA DE JUAREZ ",20,1413,3,8,8,8,22,"OAXACA DE JUAREZ (ZONA NORTE)",25,"",535,20,66,24,14,25,25,24,24,25,25,25,1,1,0,0,22,0.457
536,66,20066,"OAXACA DE JUAREZ ",20,779,3,8,8,8,1,"OAXACA DE JUAREZ (ZONA SUR)",25,"",536,20,66,24,14,25,25,24,24,25,25,25,1,1,0,0,22,0.457
537,66,20066,"OAXACA DE JUAREZ ",20,1199,3,8,8,8,1,"OAXACA DE JUAREZ (ZONA SUR)",25,"",537,20,66,24,14,25,25,24,24,25,25,25,1,1,0,0,22,0.457
538,66,20066,"OAXACA DE JUAREZ ",20,1114,3,8,8,8,1,"OAXACA DE JUAREZ (ZONA SUR)",25,"",538,20,66,24,14,25,25,24,24,25,25,25,1,1,0,0,22,0.457
539,66,20066,"OAXACA DE JUAREZ ",20,877,3,8,8,8,1,"OAXACA DE JUAREZ (ZONA SUR)",24,"",539,20,66,25,15,24,24,25,24,25,24,24,1,0,1,0,1,0.63
540,66,20066,"OAXACA DE JUAREZ ",20,1512,3,8,8,8,1,"OAXACA DE JUAREZ (ZONA SUR)",24,"",540,20,66,25,15,24,24,25,25,24,24,24,1,1,0,0,1,0.63
541,66,20066,"OAXACA DE JUAREZ ",20,1991,3,8,8,8,1,"OAXACA DE JUAREZ (ZONA SUR)",24,"",541,20,66,25,15,24,24,25,25,24,24,24,1,1,0,0,1,0.63
542,66,20066,"OAXACA DE JUAREZ ",20,1209,3,8,8,8,1,"OAXACA DE JUAREZ (ZONA SUR)",24,"",542,20,66,25,15,24,24,25,25,24,24,24,1,1,0,0,1,0.63
543,66,20066,"OAXACA DE JUAREZ ",20,4032,3,8,8,8,1,"OAXACA DE JUAREZ (ZONA SUR)",24,"",543,20,66,25,15,24,24,25,25,24,24,24,1,1,0,0,1,0.63
544,66,20066,"OAXACA DE JUAREZ ",20,1079,3,8,8,8,1,"OAXACA DE JUAREZ (ZONA SUR)",24,"",544,20,66,25,15,24,24,25,25,24,24,24,1,1,0,0,1,0.63
545,66,20066,"OAXACA DE JUAREZ ",20,851,3,8,8,8,1,"OAXACA DE JUAREZ (ZONA SUR)",24,"",545,20,66,25,15,24,24,25,25,24,24,24,1,1,0,0,1,0.63
546,66,20066,"OAXACA DE JUAREZ ",20,666,3,8,8,8,1,"OAXACA DE JUAREZ (ZONA SUR)",25,"",546,20,66,24,14,25,25,24,24,25,25,25,1,1,0,0,22,0.457
547,66,20066,"OAXACA DE JUAREZ ",20,1403,3,8,8,8,1,"OAXACA DE JUAREZ (ZONA SUR)",25,"",547,20,66,24,14,25,25,24,25,25,25,25,1,0,0,0,22,0.457
548,66,20066,"OAXACA DE JUAREZ ",20,1026,3,8,8,8,1,"OAXACA DE JUAREZ (ZONA SUR)",25,"",548,20,66,24,14,25,25,24,25,25,25,25,1,0,0,0,22,0.457
549,66,20066,"OAXACA DE JUAREZ ",20,569,3,8,8,8,1,"OAXACA DE JUAREZ (ZONA SUR)",25,"",549,20,66,24,14,25,25,24,25,25,25,25,1,0,0,0,22,0.457
550,66,20066,"OAXACA DE JUAREZ ",20,662,3,8,8,8,22,"OAXACA DE JUAREZ (ZONA NORTE)",25,"",550,20,66,24,14,25,25,24,24,25,25,25,1,1,0,0,22,0.457
551,66,20066,"OAXACA DE JUAREZ ",20,1116,3,8,8,8,22,"OAXACA DE JUAREZ (ZONA NORTE)",25,"",551,20,66,24,14,25,25,24,24,25,25,25,1,1,0,0,22,0.457
552,66,20066,"OAXACA DE JUAREZ ",20,1384,3,8,8,8,22,"OAXACA DE JUAREZ (ZONA NORTE)",25,"",552,20,66,24,14,25,25,24,24,25,25,25,1,1,0,0,22,0.457
553,66,20066,"OAXACA DE JUAREZ ",20,1704,3,8,8,8,1,"OAXACA DE JUAREZ (ZONA SUR)",25,"",553,20,66,24,14,25,25,24,25,25,25,25,1,0,0,0,22,0.457
554,66,20066,"OAXACA DE JUAREZ ",20,1138,3,8,8,8,1,"OAXACA DE JUAREZ (ZONA SUR)",25,"",554,20,66,24,14,25,25,24,25,25,25,25,1,0,0,0,22,0.457
555,66,20066,"OAXACA DE JUAREZ ",20,1161,3,8,8,8,1,"OAXACA DE JUAREZ (ZONA SUR)",25,"",555,20,66,24,14,25,25,24,25,25,25,25,1,0,0,0,22,0.457
556,66,20066,"OAXACA DE JUAREZ ",20,855,3,8,8,8,1,"OAXACA DE JUAREZ (ZONA SUR)",25,"",556,20,66,24,14,25,25,24,25,25,25,25,1,0,0,0,22,0.457
557,66,20066,"OAXACA DE JUAREZ ",20,921,3,8,8,8,1,"OAXACA DE JUAREZ (ZONA SUR)",25,"",557,20,66,24,14,25,25,24,25,25,25,25,1,0,0,0,22,0.457
558,66,20066,"OAXACA DE JUAREZ ",20,953,3,8,8,8,1,"OAXACA DE JUAREZ (ZONA SUR)",24,"",558,20,66,25,15,24,24,25,25,24,24,24,1,1,0,0,1,0.63
559,66,20066,"OAXACA DE JUAREZ ",20,1603,3,8,8,8,1,"OAXACA DE JUAREZ (ZONA SUR)",24,"",559,20,66,25,15,24,24,25,25,24,24,24,1,1,0,0,1,0.63
560,66,20066,"OAXACA DE JUAREZ ",20,2205,3,8,8,8,1,"OAXACA DE JUAREZ (ZONA SUR)",24,"",560,20,66,25,15,24,24,25,25,24,24,24,1,1,0,0,1,0.63
561,66,20066,"OAXACA DE JUAREZ ",20,1069,3,8,8,8,1,"OAXACA DE JUAREZ (ZONA SUR)",24,"",561,20,66,25,15,24,24,25,25,24,24,24,1,1,0,0,1,0.63
562,66,20066,"OAXACA DE JUAREZ ",20,1096,3,8,8,8,1,"OAXACA DE JUAREZ (ZONA SUR)",24,"",562,20,66,25,15,24,24,25,25,24,24,24,1,1,0,0,1,0.63
563,66,20066,"OAXACA DE JUAREZ ",20,1017,3,8,8,8,1,"OAXACA DE JUAREZ (ZONA SUR)",24,"",563,20,66,25,15,24,24,25,25,24,24,24,1,1,0,0,1,0.63
564,66,20066,"OAXACA DE JUAREZ ",20,1359,3,8,8,8,1,"OAXACA DE JUAREZ (ZONA SUR)",24,"",564,20,66,25,15,24,24,25,25,24,24,24,1,1,0,0,1,0.63
565,66,20066,"OAXACA DE JUAREZ ",20,855,3,8,8,8,1,"OAXACA DE JUAREZ (ZONA SUR)",24,"",565,20,66,25,15,24,24,25,25,24,24,24,1,1,0,0,1,0.63
566,66,20066,"OAXACA DE JUAREZ ",20,1218,3,8,8,8,1,"OAXACA DE JUAREZ (ZONA SUR)",24,"",566,20,66,25,15,24,24,25,25,24,24,24,1,1,0,0,1,0.63
567,66,20066,"OAXACA DE JUAREZ ",20,796,3,8,8,8,1,"OAXACA DE JUAREZ (ZONA SUR)",24,"",567,20,66,25,15,24,24,25,25,24,24,24,1,1,0,0,1,0.63
568,66,20066,"OAXACA DE JUAREZ ",20,1453,3,8,8,8,1,"OAXACA DE JUAREZ (ZONA SUR)",24,"",568,20,66,25,15,24,24,25,25,24,24,24,1,1,0,0,1,0.63
569,66,20066,"OAXACA DE JUAREZ ",20,1138,3,8,8,8,1,"OAXACA DE JUAREZ (ZONA SUR)",25,"",569,20,66,24,14,25,25,24,25,25,25,25,1,0,0,0,22,0.457
570,66,20066,"OAXACA DE JUAREZ ",20,1132,3,8,8,8,1,"OAXACA DE JUAREZ (ZONA SUR)",24,"",570,20,66,25,15,24,24,25,25,24,24,24,1,1,0,0,1,0.63
571,66,20066,"OAXACA DE JUAREZ ",20,814,3,8,8,8,1,"OAXACA DE JUAREZ (ZONA SUR)",24,"",571,20,66,25,15,24,24,25,25,24,24,24,1,1,0,0,1,0.63
572,66,20066,"OAXACA DE JUAREZ ",20,974,3,8,8,8,1,"OAXACA DE JUAREZ (ZONA SUR)",24,"",572,20,66,25,15,24,24,25,25,24,24,24,1,1,0,0,1,0.63
573,66,20066,"OAXACA DE JUAREZ ",20,949,3,8,8,8,1,"OAXACA DE JUAREZ (ZONA SUR)",24,"",573,20,66,25,15,24,24,25,25,24,24,24,1,1,0,0,1,0.63
574,66,20066,"OAXACA DE JUAREZ ",20,1502,3,8,8,8,1,"OAXACA DE JUAREZ (ZONA SUR)",24,"",574,20,66,25,15,24,24,25,25,24,24,24,1,1,0,0,1,0.63
575,66,20066,"OAXACA DE JUAREZ ",20,1180,3,8,8,8,1,"OAXACA DE JUAREZ (ZONA SUR)",24,"",575,20,66,25,15,24,24,25,25,24,24,24,1,1,0,0,1,0.63
576,66,20066,"OAXACA DE JUAREZ ",20,1559,3,8,8,8,1,"OAXACA DE JUAREZ (ZONA SUR)",24,"",576,20,66,25,15,24,24,25,25,24,24,24,1,1,0,0,1,0.63
577,66,20066,"OAXACA DE JUAREZ ",20,1524,3,8,8,8,1,"OAXACA DE JUAREZ (ZONA SUR)",24,"",577,20,66,25,15,24,24,25,25,24,24,24,1,1,0,0,1,0.63
578,66,20066,"OAXACA DE JUAREZ ",20,1769,3,8,8,8,1,"OAXACA DE JUAREZ (ZONA SUR)",24,"",578,20,66,25,15,24,24,25,25,24,24,24,1,1,0,0,1,0.63
579,66,20066,"OAXACA DE JUAREZ ",20,1368,3,8,8,8,1,"OAXACA DE JUAREZ (ZONA SUR)",24,"",579,20,66,25,15,24,24,25,25,24,24,24,1,1,0,0,1,0.63
580,66,20066,"OAXACA DE JUAREZ ",20,1197,3,8,8,8,1,"OAXACA DE JUAREZ (ZONA SUR)",24,"",580,20,66,25,15,24,24,25,25,24,24,24,1,1,0,0,1,0.63
581,66,20066,"OAXACA DE JUAREZ ",20,1509,3,8,8,8,1,"OAXACA DE JUAREZ (ZONA SUR)",24,"",581,20,66,25,15,24,24,25,25,24,24,24,1,1,0,0,1,0.63
582,66,20066,"OAXACA DE JUAREZ ",20,1504,3,8,8,8,1,"OAXACA DE JUAREZ (ZONA SUR)",24,"",582,20,66,25,15,24,24,25,25,24,24,24,1,1,0,0,1,0.63
583,66,20066,"OAXACA DE JUAREZ ",20,1371,3,8,8,8,1,"OAXACA DE JUAREZ (ZONA SUR)",24,"",583,20,66,25,15,24,24,25,25,24,24,24,1,1,0,0,1,0.63
584,66,20066,"OAXACA DE JUAREZ ",20,1034,3,8,8,8,1,"OAXACA DE JUAREZ (ZONA SUR)",24,"",584,20,66,25,15,24,24,25,25,24,24,24,1,1,0,0,1,0.63
585,66,20066,"OAXACA DE JUAREZ ",20,1016,3,8,8,8,1,"OAXACA DE JUAREZ (ZONA SUR)",24,"",585,20,66,25,15,24,24,25,25,24,24,24,1,1,0,0,1,0.63
586,66,20066,"OAXACA DE JUAREZ ",20,1269,3,8,8,8,1,"OAXACA DE JUAREZ (ZONA SUR)",24,"",586,20,66,25,15,24,24,25,25,24,24,24,1,1,0,0,1,0.63
587,66,20066,"OAXACA DE JUAREZ ",20,1455,3,8,8,8,1,"OAXACA DE JUAREZ (ZONA SUR)",24,"",587,20,66,25,15,24,24,25,25,24,24,24,1,1,0,0,1,0.63
588,66,20066,"OAXACA DE JUAREZ ",20,1087,3,8,8,8,1,"OAXACA DE JUAREZ (ZONA SUR)",24,"",588,20,66,25,15,24,24,25,25,24,24,24,1,1,0,0,1,0.63
589,66,20066,"OAXACA DE JUAREZ ",20,1464,3,8,8,8,1,"OAXACA DE JUAREZ (ZONA SUR)",24,"",589,20,66,25,15,24,24,25,25,24,24,24,1,1,0,0,1,0.63
590,66,20066,"OAXACA DE JUAREZ ",20,1413,3,8,8,8,1,"OAXACA DE JUAREZ (ZONA SUR)",24,"",590,20,66,25,15,24,24,25,25,24,24,24,1,1,0,0,1,0.63
591,66,20066,"OAXACA DE JUAREZ ",20,1198,3,8,8,8,1,"OAXACA DE JUAREZ (ZONA SUR)",24,"",591,20,66,25,15,24,24,25,25,24,24,24,1,1,0,0,1,0.63
592,66,20066,"OAXACA DE JUAREZ ",20,1416,3,8,8,8,1,"OAXACA DE JUAREZ (ZONA SUR)",24,"",592,20,66,25,15,24,24,25,25,24,24,24,1,1,0,0,1,0.63
593,66,20066,"OAXACA DE JUAREZ ",20,2628,3,8,8,8,1,"OAXACA DE JUAREZ (ZONA SUR)",24,"",593,20,66,25,15,24,24,25,25,24,24,24,1,1,0,0,1,0.63
594,66,20066,"OAXACA DE JUAREZ ",20,1612,3,8,8,8,1,"OAXACA DE JUAREZ (ZONA SUR)",24,"",594,20,66,25,15,24,24,25,25,24,24,24,1,1,0,0,1,0.63
595,66,20066,"OAXACA DE JUAREZ ",20,1204,3,8,8,8,1,"OAXACA DE JUAREZ (ZONA SUR)",24,"",595,20,66,25,15,24,24,25,25,24,24,24,1,1,0,0,1,0.63
