"seccion","munn.x","ife","mun","edon.x","lisnom","disfed1979","disfed1997","disfed2006","disfed2018","disloc2010","cab2010","disloc2018","nota","X","edon.y","munn.y","escenario1","escenario2","escenario3_cg","escenario3_jge","iee1","panal_cnv1","pan_clv1","pan_clv2","escenario3_tribunal","esc1_IEE1","esc1_panalCNV1","esc1_panCLV1","esc2_panCLV2","SQ","dsiSQ_E1","dsiSQ_E3","E1","dsiE1_E3"
2003,465,20465,"SANTIAGO IHUITLAN PLUMAS",20,155,6,3,3,3,14,"SAN PEDRO Y SAN PABLO TEPOSCOLULA",7,"",2000,20,465,1,6,7,7,7,1,4,7,7,0,1,0,0,16,0.388,0.377,1,0.319
2004,466,20466,"SANTIAGO IXCUINTEPEC",20,834,10,5,5,5,20,"SAN PEDRO Y SAN PABLO AYUTLA",4,"",2001,20,466,20,19,4,4,4,20,3,10,4,0,1,0,0,20,0.239,0.828,17,0.437
2005,467,20467,"SANTIAGO IXTAYUTLA",20,1866,7,11,11,9,11,"SANTIAGO PINOTEPA NACIONAL",21,"",2002,20,467,10,17,21,19,19,10,21,19,21,0,1,0,0,11,0.784,0.973,10,0.757
2006,467,20467,"SANTIAGO IXTAYUTLA",20,230,7,11,11,9,11,"SANTIAGO PINOTEPA NACIONAL",21,"",2003,20,467,10,17,21,19,19,10,21,19,21,0,1,0,0,11,0.784,0.973,10,0.757
2007,467,20467,"SANTIAGO IXTAYUTLA",20,885,7,11,11,9,11,"SANTIAGO PINOTEPA NACIONAL",21,"",2004,20,467,10,17,21,19,19,10,21,19,21,0,1,0,0,11,0.784,0.973,10,0.757
2008,467,20467,"SANTIAGO IXTAYUTLA",20,467,7,11,11,9,11,"SANTIAGO PINOTEPA NACIONAL",21,"",2005,20,467,10,17,21,19,19,10,21,19,21,0,1,0,0,11,0.784,0.973,10,0.757
2009,467,20467,"SANTIAGO IXTAYUTLA",20,1032,7,11,11,9,11,"SANTIAGO PINOTEPA NACIONAL",21,"",2006,20,467,10,17,21,19,19,10,21,19,21,0,1,0,0,11,0.784,0.973,10,0.757
2010,467,20467,"SANTIAGO IXTAYUTLA",20,1635,7,11,11,9,11,"SANTIAGO PINOTEPA NACIONAL",21,"",2007,20,467,10,17,21,19,19,10,21,19,21,0,1,0,0,11,0.784,0.973,10,0.757
2011,467,20467,"SANTIAGO IXTAYUTLA",20,493,7,11,11,9,11,"SANTIAGO PINOTEPA NACIONAL",21,"",2008,20,467,10,17,21,19,19,10,21,19,21,0,1,0,0,11,0.784,0.973,10,0.757
2012,468,20468,"SANTIAGO JAMILTEPEC",20,1043,8,11,11,9,11,"SANTIAGO PINOTEPA NACIONAL",21,"",2009,20,468,10,17,23,23,19,10,23,23,21,0,1,0,0,11,0.784,0.973,10,0.757
2013,468,20468,"SANTIAGO JAMILTEPEC",20,1780,8,11,11,9,11,"SANTIAGO PINOTEPA NACIONAL",21,"",2010,20,468,10,17,23,23,19,10,23,23,21,0,1,0,0,11,0.784,0.973,10,0.757
2014,468,20468,"SANTIAGO JAMILTEPEC",20,1068,8,11,11,9,11,"SANTIAGO PINOTEPA NACIONAL",21,"",2011,20,468,10,17,23,23,19,10,23,23,21,0,1,0,0,11,0.784,0.973,10,0.757
2015,468,20468,"SANTIAGO JAMILTEPEC",20,1194,8,11,11,9,11,"SANTIAGO PINOTEPA NACIONAL",21,"",2012,20,468,10,17,23,23,19,10,23,23,21,0,1,0,0,11,0.784,0.973,10,0.757
2016,468,20468,"SANTIAGO JAMILTEPEC",20,1065,8,11,11,9,11,"SANTIAGO PINOTEPA NACIONAL",21,"",2013,20,468,10,17,23,23,19,10,23,23,21,0,1,0,0,11,0.784,0.973,10,0.757
2017,468,20468,"SANTIAGO JAMILTEPEC",20,1118,8,11,11,9,11,"SANTIAGO PINOTEPA NACIONAL",21,"",2014,20,468,10,17,23,23,19,10,23,23,21,0,1,0,0,11,0.784,0.973,10,0.757
2018,468,20468,"SANTIAGO JAMILTEPEC",20,1367,8,11,11,9,11,"SANTIAGO PINOTEPA NACIONAL",21,"",2015,20,468,10,17,23,23,19,10,23,23,21,0,1,0,0,11,0.784,0.973,10,0.757
2019,468,20468,"SANTIAGO JAMILTEPEC",20,543,8,11,11,9,11,"SANTIAGO PINOTEPA NACIONAL",21,"",2016,20,468,10,17,23,23,19,10,23,23,21,0,1,0,0,11,0.784,0.973,10,0.757
2020,468,20468,"SANTIAGO JAMILTEPEC",20,535,8,11,11,9,11,"SANTIAGO PINOTEPA NACIONAL",21,"",2017,20,468,10,17,23,23,19,10,23,23,21,0,1,0,0,11,0.784,0.973,10,0.757
2021,468,20468,"SANTIAGO JAMILTEPEC",20,849,8,11,11,9,11,"SANTIAGO PINOTEPA NACIONAL",21,"",2018,20,468,10,17,23,23,19,10,23,23,21,0,1,0,0,11,0.784,0.973,10,0.757
2022,468,20468,"SANTIAGO JAMILTEPEC",20,1139,8,11,11,9,11,"SANTIAGO PINOTEPA NACIONAL",21,"",2019,20,468,10,17,23,23,19,10,23,23,21,0,1,0,0,11,0.784,0.973,10,0.757
2023,468,20468,"SANTIAGO JAMILTEPEC",20,715,8,11,11,9,11,"SANTIAGO PINOTEPA NACIONAL",21,"",2020,20,468,10,17,23,23,19,10,23,23,21,0,1,0,0,11,0.784,0.973,10,0.757
2024,468,20468,"SANTIAGO JAMILTEPEC",20,633,8,11,11,9,11,"SANTIAGO PINOTEPA NACIONAL",21,"",2021,20,468,10,17,23,23,19,10,23,23,21,0,1,0,0,11,0.784,0.973,10,0.757
2025,469,20469,"SANTIAGO JOCOTEPEC",20,1497,2,4,1,1,20,"SAN PEDRO Y SAN PABLO AYUTLA",9,"",2022,20,469,17,8,9,9,11,17,9,9,9,0,1,0,0,18,0.5,0.297,17,0.308
2026,469,20469,"SANTIAGO JOCOTEPEC",20,872,2,4,1,1,20,"SAN PEDRO Y SAN PABLO AYUTLA",9,"",2023,20,469,17,8,9,9,11,17,9,9,9,0,1,0,0,18,0.5,0.297,17,0.308
2027,469,20469,"SANTIAGO JOCOTEPEC",20,411,2,4,1,1,20,"SAN PEDRO Y SAN PABLO AYUTLA",9,"",2024,20,469,17,8,9,9,11,17,9,9,9,0,1,0,0,18,0.5,0.297,17,0.308
2028,469,20469,"SANTIAGO JOCOTEPEC",20,150,2,4,1,1,20,"SAN PEDRO Y SAN PABLO AYUTLA",9,"",2025,20,469,17,8,9,9,11,17,9,9,9,0,1,0,0,18,0.5,0.297,17,0.308
2029,469,20469,"SANTIAGO JOCOTEPEC",20,932,2,4,1,1,20,"SAN PEDRO Y SAN PABLO AYUTLA",9,"",2026,20,469,17,8,9,9,11,17,9,9,9,0,1,0,0,18,0.5,0.297,17,0.308
2030,469,20469,"SANTIAGO JOCOTEPEC",20,1074,2,4,1,1,20,"SAN PEDRO Y SAN PABLO AYUTLA",9,"",2027,20,469,17,8,9,9,11,17,9,9,9,0,1,0,0,18,0.5,0.297,17,0.308
2031,469,20469,"SANTIAGO JOCOTEPEC",20,1134,2,4,1,1,20,"SAN PEDRO Y SAN PABLO AYUTLA",9,"",2028,20,469,17,8,9,9,11,17,9,9,9,0,1,0,0,18,0.5,0.297,17,0.308
2032,469,20469,"SANTIAGO JOCOTEPEC",20,1075,2,4,1,1,20,"SAN PEDRO Y SAN PABLO AYUTLA",9,"",2029,20,469,17,8,9,9,11,17,9,9,9,0,1,0,0,18,0.5,0.297,17,0.308
2033,470,20470,"SANTIAGO JUXTLAHUACA",20,1412,6,3,6,6,21,"SANTIAGO JUXTLAHUACA",14,"",2030,20,470,8,7,14,14,15,8,15,14,14,0,1,0,0,12,0.331,0.505,8,0.746
2034,470,20470,"SANTIAGO JUXTLAHUACA",20,2413,6,3,6,6,21,"SANTIAGO JUXTLAHUACA",14,"",2031,20,470,8,7,14,14,15,8,15,14,14,0,1,0,0,12,0.331,0.505,8,0.746
2035,470,20470,"SANTIAGO JUXTLAHUACA",20,1755,6,3,6,6,21,"SANTIAGO JUXTLAHUACA",14,"",2032,20,470,8,7,14,14,15,8,15,14,14,0,1,0,0,12,0.331,0.505,8,0.746
2036,470,20470,"SANTIAGO JUXTLAHUACA",20,1568,6,3,6,6,21,"SANTIAGO JUXTLAHUACA",14,"",2033,20,470,8,7,14,14,15,8,15,14,14,0,1,0,0,12,0.331,0.505,8,0.746
2037,470,20470,"SANTIAGO JUXTLAHUACA",20,1105,6,3,6,6,21,"SANTIAGO JUXTLAHUACA",14,"",2034,20,470,8,7,14,14,15,8,15,14,14,0,1,0,0,12,0.331,0.505,8,0.746
2038,470,20470,"SANTIAGO JUXTLAHUACA",20,657,6,3,6,6,21,"SANTIAGO JUXTLAHUACA",14,"",2035,20,470,8,7,14,14,15,8,15,14,14,0,1,0,0,12,0.331,0.505,8,0.746
2039,470,20470,"SANTIAGO JUXTLAHUACA",20,1367,6,3,6,6,21,"SANTIAGO JUXTLAHUACA",14,"",2036,20,470,8,7,14,14,15,8,15,14,14,0,1,0,0,12,0.331,0.505,8,0.746
2040,470,20470,"SANTIAGO JUXTLAHUACA",20,799,6,3,6,6,21,"SANTIAGO JUXTLAHUACA",14,"",2037,20,470,8,7,14,14,15,8,15,14,14,0,1,0,0,12,0.331,0.505,8,0.746
2041,470,20470,"SANTIAGO JUXTLAHUACA",20,938,6,3,6,6,21,"SANTIAGO JUXTLAHUACA",14,"",2038,20,470,8,7,14,14,15,8,15,14,14,0,1,0,0,12,0.331,0.505,8,0.746
2042,470,20470,"SANTIAGO JUXTLAHUACA",20,1637,6,3,6,6,21,"SANTIAGO JUXTLAHUACA",14,"",2039,20,470,8,7,14,14,15,8,15,14,14,0,1,0,0,12,0.331,0.505,8,0.746
2043,470,20470,"SANTIAGO JUXTLAHUACA",20,1402,6,3,6,6,21,"SANTIAGO JUXTLAHUACA",14,"",2040,20,470,8,7,14,14,15,8,15,14,14,0,1,0,0,12,0.331,0.505,8,0.746
2044,470,20470,"SANTIAGO JUXTLAHUACA",20,628,6,3,6,6,21,"SANTIAGO JUXTLAHUACA",14,"",2041,20,470,8,7,14,14,15,8,15,14,14,0,1,0,0,12,0.331,0.505,8,0.746
2045,470,20470,"SANTIAGO JUXTLAHUACA",20,989,6,3,6,6,21,"SANTIAGO JUXTLAHUACA",14,"",2042,20,470,8,7,14,14,15,8,15,14,14,0,1,0,0,12,0.331,0.505,8,0.746
2046,470,20470,"SANTIAGO JUXTLAHUACA",20,1501,6,3,6,6,21,"SANTIAGO JUXTLAHUACA",14,"",2043,20,470,8,7,14,14,15,8,15,14,14,0,1,0,0,12,0.331,0.505,8,0.746
2047,470,20470,"SANTIAGO JUXTLAHUACA",20,1225,6,3,6,6,21,"SANTIAGO JUXTLAHUACA",14,"",2044,20,470,8,7,14,14,15,8,15,14,14,0,1,0,0,12,0.331,0.505,8,0.746
2048,470,20470,"SANTIAGO JUXTLAHUACA",20,1339,6,3,6,6,21,"SANTIAGO JUXTLAHUACA",14,"",2045,20,470,8,7,14,14,15,8,15,14,14,0,1,0,0,12,0.331,0.505,8,0.746
2049,470,20470,"SANTIAGO JUXTLAHUACA",20,528,6,3,6,6,21,"SANTIAGO JUXTLAHUACA",14,"",2046,20,470,8,7,14,14,15,8,15,14,14,0,1,0,0,12,0.331,0.505,8,0.746
2050,471,20471,"SANTIAGO LACHIGUIRI",20,1096,10,5,5,5,5,"CIUDAD IXTEPEC",8,"",2047,20,471,20,20,8,10,9,20,10,10,8,0,1,0,0,6,0.239,0.299,20,0.679
2051,471,20471,"SANTIAGO LACHIGUIRI",20,794,10,5,5,5,5,"CIUDAD IXTEPEC",8,"",2048,20,471,20,20,8,10,9,20,10,10,8,0,1,0,0,6,0.239,0.299,20,0.679
2052,471,20471,"SANTIAGO LACHIGUIRI",20,660,10,5,5,5,5,"CIUDAD IXTEPEC",8,"",2049,20,471,20,20,8,10,9,20,10,10,8,0,1,0,0,6,0.239,0.299,20,0.679
2053,471,20471,"SANTIAGO LACHIGUIRI",20,509,10,5,5,5,5,"CIUDAD IXTEPEC",8,"",2050,20,471,20,20,8,10,9,20,10,10,8,0,1,0,0,6,0.239,0.299,20,0.679
2054,515,20515,"SANTO DOMINGO TEHUANTEPEC",20,573,10,5,5,5,6,"SANTO DOMINGO TEHUANTEPEC",8,"",2051,20,515,20,20,8,10,9,20,10,10,8,0,1,0,0,6,0.239,0.299,20,0.679
2055,471,20471,"SANTIAGO LACHIGUIRI",20,298,10,5,5,5,5,"CIUDAD IXTEPEC",8,"",2052,20,471,20,20,8,10,9,20,10,10,8,0,1,0,0,6,0.239,0.299,20,0.679
2056,472,20472,"SANTIAGO LALOPA",20,372,2,4,4,4,3,"IXTLAN DE JUAREZ",1,"",2053,20,472,16,25,1,1,1,16,1,1,1,0,1,0,0,3,0.661,0.654,16,0.655
2057,473,20473,"SANTIAGO LAOLLAGA",20,844,10,5,5,5,5,"CIUDAD IXTEPEC",8,"",2054,20,473,20,20,8,10,6,20,10,10,8,0,1,0,0,6,0.239,0.299,20,0.679
2058,473,20473,"SANTIAGO LAOLLAGA",20,1317,10,5,5,5,5,"CIUDAD IXTEPEC",8,"",2055,20,473,20,20,8,10,6,20,10,10,8,0,1,0,0,6,0.239,0.299,20,0.679
2059,473,20473,"SANTIAGO LAOLLAGA",20,272,10,5,5,5,5,"CIUDAD IXTEPEC",8,"",2056,20,473,20,20,8,10,6,20,10,10,8,0,1,0,0,6,0.239,0.299,20,0.679
2060,474,20474,"SANTIAGO LAXOPA",20,482,2,4,4,4,3,"IXTLAN DE JUAREZ",1,"",2057,20,474,16,25,1,1,1,16,1,1,1,0,1,0,0,3,0.661,0.654,16,0.655
2061,474,20474,"SANTIAGO LAXOPA",20,450,2,4,4,4,3,"IXTLAN DE JUAREZ",1,"",2058,20,474,16,25,1,1,1,16,1,1,1,0,1,0,0,3,0.661,0.654,16,0.655
2062,475,20475,"SANTIAGO LLANO GRANDE",20,1704,8,11,11,9,11,"SANTIAGO PINOTEPA NACIONAL",21,"",2059,20,475,10,16,21,19,19,10,21,19,21,0,1,0,0,11,0.784,0.973,10,0.757
2063,475,20475,"SANTIAGO LLANO GRANDE",20,447,8,11,11,9,11,"SANTIAGO PINOTEPA NACIONAL",21,"",2060,20,475,10,16,21,19,19,10,21,19,21,0,1,0,0,11,0.784,0.973,10,0.757
2064,475,20475,"SANTIAGO LLANO GRANDE",20,678,8,11,11,9,11,"SANTIAGO PINOTEPA NACIONAL",21,"",2061,20,475,10,16,21,19,19,10,21,19,21,0,1,0,0,11,0.784,0.973,10,0.757
2065,476,20476,"SANTIAGO MATATLAN",20,1107,2,4,4,4,4,"TLACOLULA DE MATAMOROS",20,"",2062,20,476,2,3,20,8,8,2,7,8,20,0,1,0,0,4,0.301,0.669,2,0.358
2066,476,20476,"SANTIAGO MATATLAN",20,744,2,4,4,4,4,"TLACOLULA DE MATAMOROS",20,"",2063,20,476,2,3,20,8,8,2,7,8,20,0,1,0,0,4,0.301,0.669,2,0.358
2067,476,20476,"SANTIAGO MATATLAN",20,915,2,4,4,4,4,"TLACOLULA DE MATAMOROS",20,"",2064,20,476,2,3,20,8,8,2,7,8,20,0,1,0,0,4,0.301,0.669,2,0.358
2068,476,20476,"SANTIAGO MATATLAN",20,904,2,4,4,4,4,"TLACOLULA DE MATAMOROS",20,"",2065,20,476,2,3,20,8,8,2,7,8,20,0,1,0,0,4,0.301,0.669,2,0.358
2069,476,20476,"SANTIAGO MATATLAN",20,2930,2,4,4,4,4,"TLACOLULA DE MATAMOROS",20,"",2066,20,476,2,3,20,8,8,2,7,8,20,0,1,0,0,4,0.301,0.669,2,0.358
2070,477,20477,"SANTIAGO MILTEPEC",20,297,6,3,3,3,15,"HEROICA CIUDAD DE HUAJUAPAN DE LEON",5,"",2067,20,477,14,12,5,5,5,14,11,5,5,0,1,0,0,15,0.616,0.616,14,1
2071,478,20478,"SANTIAGO MINAS",20,969,8,11,9,9,10,"HEROICA CIUDAD DE EJUTLA DE CRESPO",13,"",2068,20,478,23,1,13,13,10,23,8,13,13,0,1,0,0,10,0.304,0.743,19,0.295
2072,479,20479,"SANTIAGO NACALTEPEC",20,629,5,2,3,2,17,"TEOTITLAN DE FLORES MAGON",7,"",2069,20,479,4,13,7,7,16,4,1,7,7,0,1,0,0,16,0.214,0.377,1,0.319
2073,479,20479,"SANTIAGO NACALTEPEC",20,253,5,2,3,2,17,"TEOTITLAN DE FLORES MAGON",7,"",2070,20,479,4,13,7,7,16,4,1,7,7,0,1,0,0,16,0.214,0.377,1,0.319
2074,479,20479,"SANTIAGO NACALTEPEC",20,342,5,2,3,2,17,"TEOTITLAN DE FLORES MAGON",7,"",2071,20,479,4,13,7,7,16,4,1,7,7,0,1,0,0,16,0.214,0.377,1,0.319
2075,479,20479,"SANTIAGO NACALTEPEC",20,286,5,2,3,2,17,"TEOTITLAN DE FLORES MAGON",7,"",2072,20,479,4,13,7,7,16,4,1,7,7,0,1,0,0,16,0.214,0.377,1,0.319
2076,480,20480,"SANTIAGO NEJAPILLA",20,177,6,6,3,3,14,"SAN PEDRO Y SAN PABLO TEPOSCOLULA",7,"",2073,20,480,1,9,7,7,7,1,4,7,7,0,1,0,0,16,0.388,0.377,1,0.319
2077,481,20481,"SANTIAGO NILTEPEC",20,455,1,7,7,7,23,"HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA",11,"",2074,20,481,15,22,11,6,12,15,13,17,11,0,1,0,0,24,0.606,0.615,18,0.631
2078,481,20481,"SANTIAGO NILTEPEC",20,704,1,7,7,7,23,"HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA",11,"",2075,20,481,15,22,11,6,12,15,13,17,11,0,1,0,0,24,0.606,0.615,18,0.631
2079,481,20481,"SANTIAGO NILTEPEC",20,866,1,7,7,7,23,"HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA",11,"",2076,20,481,15,22,11,6,12,15,13,17,11,0,1,0,0,24,0.606,0.615,18,0.631
2080,481,20481,"SANTIAGO NILTEPEC",20,630,1,7,7,7,23,"HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA",11,"",2077,20,481,15,22,11,6,12,15,13,17,11,0,1,0,0,24,0.606,0.615,18,0.631
2081,481,20481,"SANTIAGO NILTEPEC",20,459,1,7,7,7,23,"HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA",11,"",2078,20,481,15,22,11,6,12,15,13,17,11,0,1,0,0,24,0.606,0.615,18,0.631
2082,481,20481,"SANTIAGO NILTEPEC",20,198,1,7,7,7,23,"HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA",11,"",2079,20,481,15,22,11,6,12,15,13,17,11,0,1,0,0,24,0.606,0.615,18,0.631
2083,481,20481,"SANTIAGO NILTEPEC",20,499,1,7,7,7,23,"HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA",11,"",2080,20,481,15,22,11,6,12,15,13,17,11,0,1,0,0,24,0.606,0.615,18,0.631
2084,482,20482,"SANTIAGO NUNDICHE",20,364,7,6,6,6,13,"HEROICA CIUDAD DE TLAXIACO",12,"",2081,20,482,1,9,12,12,7,1,14,12,12,0,1,0,0,13,0.388,0.698,7,0.509
2085,482,20482,"SANTIAGO NUNDICHE",20,334,7,6,6,6,13,"HEROICA CIUDAD DE TLAXIACO",12,"",2082,20,482,1,9,12,12,7,1,14,12,12,0,1,0,0,13,0.388,0.698,7,0.509
2086,483,20483,"SANTIAGO NUYOO",20,633,7,6,6,6,13,"HEROICA CIUDAD DE TLAXIACO",12,"",2083,20,483,7,9,12,12,14,7,14,12,12,0,1,0,0,13,0.585,0.698,7,0.509
2087,483,20483,"SANTIAGO NUYOO",20,876,7,6,6,6,13,"HEROICA CIUDAD DE TLAXIACO",12,"",2084,20,483,7,9,12,12,14,7,14,12,12,0,1,0,0,13,0.585,0.698,7,0.509
2088,484,20484,"SANTIAGO PINOTEPA NACIONAL",20,1369,8,11,11,9,11,"SANTIAGO PINOTEPA NACIONAL",21,"",2085,20,484,10,16,21,19,19,10,21,19,21,0,1,0,0,11,0.784,0.973,10,0.757
2089,484,20484,"SANTIAGO PINOTEPA NACIONAL",20,1418,8,11,11,9,11,"SANTIAGO PINOTEPA NACIONAL",21,"",2086,20,484,10,16,21,19,19,10,21,19,21,0,1,0,0,11,0.784,0.973,10,0.757
2090,484,20484,"SANTIAGO PINOTEPA NACIONAL",20,941,8,11,11,9,11,"SANTIAGO PINOTEPA NACIONAL",21,"",2087,20,484,10,16,21,19,19,10,21,19,21,0,1,0,0,11,0.784,0.973,10,0.757
2091,484,20484,"SANTIAGO PINOTEPA NACIONAL",20,1189,8,11,11,9,11,"SANTIAGO PINOTEPA NACIONAL",21,"",2088,20,484,10,16,21,19,19,10,21,19,21,0,1,0,0,11,0.784,0.973,10,0.757
2092,484,20484,"SANTIAGO PINOTEPA NACIONAL",20,1618,8,11,11,9,11,"SANTIAGO PINOTEPA NACIONAL",21,"",2089,20,484,10,16,21,19,19,10,21,19,21,0,1,0,0,11,0.784,0.973,10,0.757
2093,484,20484,"SANTIAGO PINOTEPA NACIONAL",20,1460,8,11,11,9,11,"SANTIAGO PINOTEPA NACIONAL",21,"",2090,20,484,10,16,21,19,19,10,21,19,21,0,1,0,0,11,0.784,0.973,10,0.757
2094,484,20484,"SANTIAGO PINOTEPA NACIONAL",20,1811,8,11,11,9,11,"SANTIAGO PINOTEPA NACIONAL",21,"",2091,20,484,10,16,21,19,19,10,21,19,21,0,1,0,0,11,0.784,0.973,10,0.757
2095,484,20484,"SANTIAGO PINOTEPA NACIONAL",20,1327,8,11,11,9,11,"SANTIAGO PINOTEPA NACIONAL",21,"",2092,20,484,10,16,21,19,19,10,21,19,21,0,1,0,0,11,0.784,0.973,10,0.757
2096,484,20484,"SANTIAGO PINOTEPA NACIONAL",20,1453,8,11,11,9,11,"SANTIAGO PINOTEPA NACIONAL",21,"",2093,20,484,10,16,21,19,19,10,21,19,21,0,1,0,0,11,0.784,0.973,10,0.757
2097,484,20484,"SANTIAGO PINOTEPA NACIONAL",20,1851,8,11,11,9,11,"SANTIAGO PINOTEPA NACIONAL",21,"",2094,20,484,10,16,21,19,19,10,21,19,21,0,1,0,0,11,0.784,0.973,10,0.757
2098,484,20484,"SANTIAGO PINOTEPA NACIONAL",20,2173,8,11,11,9,11,"SANTIAGO PINOTEPA NACIONAL",21,"",2095,20,484,10,16,21,19,19,10,21,19,21,0,1,0,0,11,0.784,0.973,10,0.757
2099,484,20484,"SANTIAGO PINOTEPA NACIONAL",20,2031,8,11,11,9,11,"SANTIAGO PINOTEPA NACIONAL",21,"",2096,20,484,10,16,21,19,19,10,21,19,21,0,1,0,0,11,0.784,0.973,10,0.757
2100,484,20484,"SANTIAGO PINOTEPA NACIONAL",20,2684,8,11,11,9,11,"SANTIAGO PINOTEPA NACIONAL",21,"",2097,20,484,10,16,21,19,19,10,21,19,21,0,1,0,0,11,0.784,0.973,10,0.757
2101,484,20484,"SANTIAGO PINOTEPA NACIONAL",20,885,8,11,11,9,11,"SANTIAGO PINOTEPA NACIONAL",21,"",2098,20,484,10,16,21,19,19,10,21,19,21,0,1,0,0,11,0.784,0.973,10,0.757
2102,484,20484,"SANTIAGO PINOTEPA NACIONAL",20,753,8,11,11,9,11,"SANTIAGO PINOTEPA NACIONAL",21,"",2099,20,484,10,16,21,19,19,10,21,19,21,0,1,0,0,11,0.784,0.973,10,0.757
2103,484,20484,"SANTIAGO PINOTEPA NACIONAL",20,1148,8,11,11,9,11,"SANTIAGO PINOTEPA NACIONAL",21,"",2100,20,484,10,16,21,19,19,10,21,19,21,0,1,0,0,11,0.784,0.973,10,0.757
2104,484,20484,"SANTIAGO PINOTEPA NACIONAL",20,1282,8,11,11,9,11,"SANTIAGO PINOTEPA NACIONAL",21,"",2101,20,484,10,16,21,19,19,10,21,19,21,0,1,0,0,11,0.784,0.973,10,0.757
2105,484,20484,"SANTIAGO PINOTEPA NACIONAL",20,1051,8,11,11,9,11,"SANTIAGO PINOTEPA NACIONAL",21,"",2102,20,484,10,16,21,19,19,10,21,19,21,0,1,0,0,11,0.784,0.973,10,0.757
2106,484,20484,"SANTIAGO PINOTEPA NACIONAL",20,1206,8,11,11,9,11,"SANTIAGO PINOTEPA NACIONAL",21,"",2103,20,484,10,16,21,19,19,10,21,19,21,0,1,0,0,11,0.784,0.973,10,0.757
2107,484,20484,"SANTIAGO PINOTEPA NACIONAL",20,827,8,11,11,9,11,"SANTIAGO PINOTEPA NACIONAL",21,"",2104,20,484,10,16,21,19,19,10,21,19,21,0,1,0,0,11,0.784,0.973,10,0.757
2108,484,20484,"SANTIAGO PINOTEPA NACIONAL",20,1222,8,11,11,9,11,"SANTIAGO PINOTEPA NACIONAL",21,"",2105,20,484,10,16,21,19,19,10,21,19,21,0,1,0,0,11,0.784,0.973,10,0.757
2109,484,20484,"SANTIAGO PINOTEPA NACIONAL",20,996,8,11,11,9,11,"SANTIAGO PINOTEPA NACIONAL",21,"",2106,20,484,10,16,21,19,19,10,21,19,21,0,1,0,0,11,0.784,0.973,10,0.757
2110,484,20484,"SANTIAGO PINOTEPA NACIONAL",20,1017,8,11,11,9,11,"SANTIAGO PINOTEPA NACIONAL",21,"",2107,20,484,10,16,21,19,19,10,21,19,21,0,1,0,0,11,0.784,0.973,10,0.757
2111,484,20484,"SANTIAGO PINOTEPA NACIONAL",20,1496,8,11,11,9,11,"SANTIAGO PINOTEPA NACIONAL",21,"",2108,20,484,10,16,21,19,19,10,21,19,21,0,1,0,0,11,0.784,0.973,10,0.757
2112,485,20485,"SANTIAGO SUCHILQUITONGO",20,1774,5,2,3,2,2,"VILLA DE ETLA",7,"",2109,20,485,4,13,7,7,16,4,4,7,7,0,1,1,0,16,0.214,0.377,1,0.319
2113,485,20485,"SANTIAGO SUCHILQUITONGO",20,1575,5,2,3,2,2,"VILLA DE ETLA",7,"",2110,20,485,4,13,7,7,16,4,4,7,7,0,1,1,0,16,0.214,0.377,1,0.319
2114,485,20485,"SANTIAGO SUCHILQUITONGO",20,1355,5,2,3,2,2,"VILLA DE ETLA",7,"",2111,20,485,4,13,7,7,16,4,4,7,7,0,1,1,0,16,0.214,0.377,1,0.319
2115,485,20485,"SANTIAGO SUCHILQUITONGO",20,564,5,2,3,2,2,"VILLA DE ETLA",7,"",2112,20,485,4,13,7,7,16,4,4,7,7,0,1,1,0,16,0.214,0.377,1,0.319
2116,485,20485,"SANTIAGO SUCHILQUITONGO",20,980,5,2,3,2,2,"VILLA DE ETLA",7,"",2113,20,485,4,13,7,7,16,4,4,7,7,0,1,1,0,16,0.214,0.377,1,0.319
2117,486,20486,"SANTIAGO TAMAZOLA",20,785,6,3,6,6,21,"SANTIAGO JUXTLAHUACA",5,"",2114,20,486,14,12,5,5,5,14,11,5,5,0,1,0,0,15,0.616,0.616,14,1
2118,486,20486,"SANTIAGO TAMAZOLA",20,882,6,3,6,6,21,"SANTIAGO JUXTLAHUACA",5,"",2115,20,486,14,12,5,5,5,14,11,5,5,0,1,0,0,15,0.616,0.616,14,1
2119,486,20486,"SANTIAGO TAMAZOLA",20,443,6,3,6,6,21,"SANTIAGO JUXTLAHUACA",5,"",2116,20,486,14,12,5,5,5,14,11,5,5,0,1,0,0,15,0.616,0.616,14,1
2120,486,20486,"SANTIAGO TAMAZOLA",20,292,6,3,6,6,21,"SANTIAGO JUXTLAHUACA",5,"",2117,20,486,14,12,5,5,5,14,11,5,5,0,1,0,0,15,0.616,0.616,14,1
2121,486,20486,"SANTIAGO TAMAZOLA",20,326,6,3,6,6,21,"SANTIAGO JUXTLAHUACA",5,"",2118,20,486,14,12,5,5,5,14,11,5,5,0,1,0,0,15,0.616,0.616,14,1
